,entity_class,start_pos,end_pos,content
0,FJ,359,364,补中益气汤
1,ZH,175,179,中气不足
2,ZH,170,174,脾胃虚弱
3,ZH,308,312,脾胃虚弱
4,ZF,340,344,补中益气
5,ZF,359,363,补中益气
6,ZZ,233,237,面色苍白
7,ZZ,66,70,心悸气短
8,ZZ,238,242,心悸气短
9,ZZ,76,80,带下量多
10,ZZ,265,269,白带量多
11,ZZ,50,54,四肢无力
12,ZZ,153,157,四肢无力
13,ZZ,71,75,小便频数
14,ZZ,60,64,面色无华
15,ZZ,170,174,脾胃虚弱
16,ZZ,308,312,脾胃虚弱
17,FY,429,432,乌梅肉
18,FY,421,424,金樱子
19,FJ,361,364,益气汤
20,ZH,170,173,脾胃虚
21,ZH,308,311,脾胃虚
22,ZH,245,248,脾虚不
23,ZH,277,280,脾虚不
24,FY,437,439,枳壳
25,FY,367,369,党参
26,FY,430,432,梅肉
27,FY,415,417,甘草
28,FY,395,397,白术
29,FY,374,376,黄芪
30,FY,429,431,乌梅
31,FY,409,411,升麻
32,FY,381,383,当归
33,FY,402,404,柴胡
34,FY,388,390,陈皮
35,ZH,251,253,气血
36,SX,84,86,舌淡
37,SX,86,88,苔薄
38,ZZ,66,68,心悸
39,ZZ,238,240,心悸
40,ZZ,3,5,脾虚
41,ZZ,112,114,脾虚
42,ZZ,245,247,脾虚
43,ZZ,277,279,脾虚
44,ZZ,55,57,神疲
45,ZZ,158,160,神疲
46,ZZ,68,70,气短
47,ZZ,240,242,气短
48,ZZ,235,237,苍白
49,ZZ,81,83,质稀
50,ZZ,270,272,质稀
51,FY,430,431,梅
52,FY,410,411,麻
