,entity_class,start_pos,end_pos,content
0,FJ,197,202,托里消毒散
1,ZH,170,174,热毒蕴结
2,ZF,187,191,清热解毒
3,ZZ,19,23,逐渐增大
4,ZZ,44,48,口渴喜饮
5,FY,255,258,蒲公英
6,FY,278,281,生甘草
7,FY,247,250,金银花
8,FY,270,273,皂角刺
9,FJ,199,202,消毒散
10,ZH,3,6,热毒内
11,ZH,170,173,热毒蕴
12,MX,74,77,脉弦数
13,FY,248,250,银花
14,FY,226,228,川芎
15,FY,205,207,党参
16,FY,263,265,白芷
17,FY,279,281,甘草
18,FY,219,221,白术
19,FY,212,214,黄芪
20,FY,247,249,金银
21,FY,270,272,皂角
22,FY,233,235,当归
23,FY,271,273,角刺
24,FY,240,242,赤芍
25,ZF,187,189,清热
26,MX,74,76,脉弦
27,MX,107,109,脉数
28,SX,71,73,苔黄
29,ZZ,34,36,疼痛
30,ZZ,135,137,疼痛
31,ZZ,44,46,口渴
32,ZZ,39,41,壮热
33,ZZ,104,106,壮热
34,FY,227,228,芎
