,entity_class,start_pos,end_pos,content
0,ZZ,14,18,面黄肌瘦
1,ZZ,19,23,食少腹胀
2,FY,156,159,夜明砂
3,FY,142,145,白芍药
4,FY,149,152,熟地黄
5,FY,121,124,白茯苓
6,FJ,103,106,八珍汤
7,ZH,70,73,脾气虚
8,ZZ,30,33,眼干涩
9,FY,134,136,川芎
10,FY,149,151,熟地
11,FY,191,193,生姜
12,FY,121,123,白茯
13,FY,143,145,芍药
14,FY,109,111,人参
15,FY,183,185,甘草
16,FY,115,117,白术
17,FY,177,179,焦楂
18,FY,165,167,神曲
19,FY,142,144,白芍
20,FY,150,152,地黄
21,FY,197,199,大枣
22,FY,122,124,茯苓
23,FY,171,173,麦芽
24,FY,128,130,当归
25,ZH,75,77,肝血
26,ZF,96,98,养血
27,ZZ,34,36,羞明
28,ZZ,14,16,面黄
29,ZZ,21,23,腹胀
30,ZZ,19,21,食少
31,ZZ,31,33,干涩
32,ZZ,51,53,干涩
33,FY,171,172,麦
34,FY,198,199,枣
35,FY,135,136,芎
36,FY,192,193,姜
