,entity_class,start_pos,end_pos,content
0,ZH,3,7,脾肾阳虚
1,ZH,231,235,脾肾阳虚
2,ZF,267,271,温阳益气
3,ZF,3,7,脾肾阳虚
4,ZF,231,235,脾肾阳虚
5,ZZ,59,63,形寒肢冷
6,ZZ,126,130,形寒肢冷
7,ZZ,49,53,面色苍白
8,ZZ,121,125,面色苍白
9,ZZ,109,113,小便不通
10,ZZ,201,205,腰酸膝软
11,ZZ,173,177,纳食不馨
12,ZZ,196,200,神疲乏力
13,FY,294,297,川厚朴
14,FY,353,356,大腹皮
15,FY,340,343,川椒目
16,FJ,281,284,实脾饮
17,FJ,277,280,胃苓汤
18,ZH,3,6,脾肾阳
19,ZH,231,234,脾肾阳
20,ZH,243,246,胃气上
21,MX,144,147,脉沉细
22,SX,86,89,苔白滑
23,SX,140,143,苔白滑
24,SX,79,82,舌淡胖
25,FY,354,356,腹皮
26,FY,347,349,桂枝
27,FY,340,342,川椒
28,FY,287,289,白术
29,FY,295,297,厚朴
30,FY,322,324,泽泻
31,FY,341,343,椒目
32,FY,328,330,砂仁
33,FY,315,317,猪苓
34,FY,308,310,茯苓
35,FY,334,336,木香
36,FY,301,303,陈皮
37,FY,353,355,大腹
38,SX,79,81,舌淡
39,SX,136,138,舌淡
40,SX,86,88,苔白
41,SX,140,142,苔白
42,ZZ,27,29,呕吐
43,ZZ,37,39,呕吐
44,ZZ,116,118,呕吐
45,ZZ,181,183,呕吐
46,ZZ,248,250,呕吐
47,ZZ,196,198,神疲
48,ZZ,71,73,乏力
49,ZZ,167,169,乏力
50,ZZ,198,200,乏力
51,ZZ,170,172,腹胀
52,ZZ,201,203,腰酸
53,ZZ,61,63,肢冷
54,ZZ,128,130,肢冷
55,ZZ,51,53,苍白
56,ZZ,123,125,苍白
57,FY,347,348,桂
58,FY,341,342,椒
