,entity_class,start_pos,end_pos,content
0,FJ,110,114,白头翁汤
1,FJ,142,146,白头翁汤
2,FJ,208,212,白头翁汤
3,FJ,368,372,白头翁汤
4,FY,488,491,鲜生地
5,FY,308,311,陈阿胶
6,FY,110,113,白头翁
7,FY,142,145,白头翁
8,FY,208,211,白头翁
9,FY,260,263,白头翁
10,FY,368,371,白头翁
11,FY,284,287,川雅连
12,FY,302,305,益元散
13,FY,272,275,炒黄柏
14,FY,484,487,鲜石斛
15,FY,278,281,金银花
16,FY,324,327,鲜荷叶
17,FY,266,269,北秦皮
18,FJ,302,305,益元散
19,FY,279,281,银花
20,FY,492,494,鲜藕
21,FY,267,269,秦皮
22,FY,273,275,黄柏
23,FY,325,327,荷叶
24,FY,296,298,杭芍
25,FY,278,280,金银
26,FY,500,502,甘蔗
27,FY,309,311,阿胶
28,FY,485,487,石斛
29,FY,497,499,莲子
30,FY,489,491,生地
31,ZF,220,222,清热
32,ZF,239,241,泄肝
33,ZZ,61,63,腹痛
34,FY,493,494,藕
35,FY,290,291,盐
