,entity_class,start_pos,end_pos,content
0,FJ,228,233,人参养荣汤
1,ZH,180,184,脾胃气虚
2,ZH,5,9,气血亏虚
3,ZF,218,222,益气健脾
4,ZZ,68,72,面色萎黄
5,ZZ,123,127,面色萎黄
6,ZZ,83,87,倦怠乏力
7,ZZ,128,132,倦怠乏力
8,ZZ,25,29,视物变形
9,ZZ,73,77,心悸气短
10,ZZ,88,92,脘闷纳呆
11,FY,314,317,五味子
12,FJ,230,233,养荣汤
13,ZH,5,8,气血亏
14,ZH,193,196,气血不
15,ZH,180,183,脾胃气
16,MX,101,104,脉细弱
17,SX,93,96,舌质淡
18,FY,296,298,川芎
19,FY,289,291,丹参
20,FY,269,271,熟地
21,FY,243,245,党参
22,FY,308,310,远志
23,FY,228,230,人参
24,FY,250,252,白术
25,FY,236,238,黄芪
26,FY,314,316,五味
27,FY,283,285,白芍
28,FY,257,259,茯苓
29,FY,276,278,当归
30,FY,302,304,陈皮
31,ZH,5,7,气血
32,ZH,193,195,气血
33,ZH,46,48,水肿
34,ZF,223,225,养血
35,MX,101,103,脉细
36,SX,97,99,苔白
37,ZZ,73,75,心悸
38,ZZ,85,87,乏力
39,ZZ,130,132,乏力
40,ZZ,80,82,失眠
41,ZZ,83,85,倦怠
42,ZZ,128,130,倦怠
43,ZZ,75,77,气短
44,ZZ,90,92,纳呆
45,ZZ,46,48,水肿
46,ZZ,78,80,眩晕
47,ZZ,16,18,干涩
48,ZZ,115,117,干涩
49,FY,297,298,芎
