,entity_class,start_pos,end_pos,content
0,FJ,260,266,香砂六君子汤
1,FY,262,266,六君子汤
2,FJ,262,266,六君子汤
3,ZH,116,120,脾胃虚寒
4,ZH,6,10,脾胃气虚
5,ZH,91,95,脾胃气虚
6,ZH,140,144,气血两亏
7,ZH,224,228,脾胃虚弱
8,ZF,236,240,健脾益气
9,SX,47,51,舌质淡红
10,ZZ,15,19,不思饮食
11,ZZ,71,75,不思饮食
12,ZZ,42,46,大便溏薄
13,ZZ,152,156,面色无华
14,ZZ,25,29,气短懒言
15,ZZ,140,144,气血两亏
16,ZZ,224,228,脾胃虚弱
17,ZZ,35,39,神疲乏力
18,ZZ,81,85,神疲乏力
19,FY,315,318,炙甘草
20,ZH,116,119,脾胃虚
21,ZH,224,227,脾胃虚
22,ZH,164,167,虚实夹
23,ZH,124,127,脾虚不
24,ZH,197,200,脾虚不
25,ZH,179,182,水湿内
26,ZH,140,143,气血两
27,ZH,6,9,脾胃气
28,ZH,91,94,脾胃气
29,SX,52,55,苔薄白
30,SX,47,50,舌质淡
31,ZZ,42,45,大便溏
32,FY,269,271,党参
33,FY,297,299,半夏
34,FY,316,318,甘草
35,FY,276,278,白术
36,FY,309,311,砂仁
37,FY,283,285,茯苓
38,FY,303,305,木香
39,FY,290,292,陈皮
40,ZH,129,131,气血
41,ZH,140,142,气血
42,MX,56,58,脉缓
43,SX,52,54,苔薄
44,ZZ,215,217,嗳气
45,ZZ,204,206,食滞
46,ZZ,157,159,心悸
47,ZZ,147,149,形瘦
48,ZZ,43,45,便溏
49,ZZ,124,126,脾虚
50,ZZ,170,172,脾虚
51,ZZ,197,199,脾虚
52,ZZ,35,37,神疲
53,ZZ,81,83,神疲
54,ZZ,149,151,神疲
55,ZZ,37,39,乏力
56,ZZ,83,85,乏力
57,ZZ,188,190,乏力
58,ZZ,211,213,腹胀
59,ZZ,32,34,倦怠
60,ZZ,0,2,厌食
61,ZZ,25,27,气短
