,entity_class,start_pos,end_pos,content
0,FJ,432,437,附子理中汤
1,FJ,438,442,大半夏汤
2,ZH,325,329,脾胃阳虚
3,FY,438,441,大半夏
4,FY,523,526,鸡内金
5,FY,469,472,倭硫黄
6,FY,397,400,生半夏
7,FY,499,502,生半夏
8,FY,511,514,生白术
9,FY,492,495,潞党参
10,FY,515,518,生谷芽
11,FY,434,437,理中汤
12,FY,672,675,补骨脂
13,FJ,434,437,理中汤
14,FJ,447,450,半硫丸
15,FJ,443,446,泻心汤
16,FJ,439,442,半夏汤
17,MX,652,655,脉沉细
18,SX,738,741,苔薄白
19,FY,408,410,党参
20,FY,493,495,党参
21,FY,432,434,附子
22,FY,780,782,附子
23,FY,506,508,吴萸
24,FY,411,413,白蜜
25,FY,564,566,白蜜
26,FY,683,685,白蜜
27,FY,672,674,补骨
28,FY,375,377,干姜
29,FY,543,545,干姜
30,FY,398,400,半夏
31,FY,439,441,半夏
32,FY,500,502,半夏
33,FY,512,514,白术
34,FY,529,531,粉草
35,FY,482,484,桂心
36,FY,487,489,降香
37,FY,665,667,降香
38,FY,516,518,谷芽
39,FY,668,670,谷芽
40,FY,759,761,谷芽
41,FY,673,675,骨脂
42,FY,753,755,茯苓
43,FY,750,752,麦冬
44,FY,756,758,柴胡
45,FY,546,548,黄连
46,FY,387,389,硫黄
47,FY,470,472,硫黄
48,FY,787,789,硫黄
49,SX,591,593,苔薄
50,SX,738,740,苔薄
51,ZZ,120,122,嗳气
52,ZZ,138,140,消瘦
53,ZZ,125,127,呕恶
54,ZZ,163,165,胃痛
55,FY,750,751,麦
56,FY,412,413,蜜
57,FY,565,566,蜜
58,FY,684,685,蜜
59,FY,537,538,米
60,FY,559,560,米
61,FY,678,679,米
62,FY,373,374,桂
63,FY,482,483,桂
64,FY,523,524,鸡
65,FY,387,388,硫
66,FY,448,449,硫
67,FY,470,471,硫
68,FY,787,788,硫
69,FY,376,377,姜
70,FY,544,545,姜
71,FY,290,291,酒
