,entity_class,start_pos,end_pos,content
0,ZH,469,473,脾胃虚寒
1,ZH,33,37,脾胃阳虚
2,ZZ,95,99,微恶风寒
3,ZZ,18,22,横逆犯胃
4,ZZ,83,87,烦躁不安
5,ZZ,482,486,面色淡白
6,ZH,469,472,脾胃虚
7,ZH,208,211,胃气上
8,ZH,11,14,肝郁不
9,MX,519,522,脉弦细
10,SX,510,513,舌质淡
11,ZZ,96,99,恶风寒
12,ZH,97,99,风寒
13,MX,519,521,脉弦
14,ZZ,105,107,嗳气
15,ZZ,492,494,压痛
16,ZZ,0,2,呕吐
17,ZZ,3,5,呕吐
18,ZZ,50,52,呕吐
19,ZZ,77,79,呕吐
20,ZZ,108,110,呕吐
21,ZZ,154,156,呕吐
22,ZZ,197,199,呕吐
23,ZZ,229,231,呕吐
24,ZZ,604,606,呕吐
25,ZZ,102,104,恶心
26,ZZ,611,613,恶心
27,ZZ,96,98,恶风
28,ZZ,83,85,烦躁
29,FY,422,423,艾
30,FY,558,559,艾
