,entity_class,start_pos,end_pos,content
0,ZZ,179,183,经水量少
1,ZZ,157,161,月经不调
2,ZZ,422,426,月经不调
3,ZZ,431,435,月经不调
4,ZZ,506,510,月经不调
5,ZZ,190,194,小腹疼痛
6,ZZ,212,216,食欲不振
7,FY,11,14,四物汤
8,FY,28,31,四物汤
9,FY,318,321,四物汤
10,FY,335,338,四物汤
11,FJ,11,14,四物汤
12,FJ,28,31,四物汤
13,FJ,318,321,四物汤
14,FJ,335,338,四物汤
15,ZZ,184,187,有血块
16,FY,72,74,香附
17,FY,110,112,香附
18,FY,379,381,香附
19,FY,75,77,延胡
20,FY,113,115,延胡
21,FY,382,384,延胡
22,FY,78,80,赤芍
23,FY,116,118,赤芍
24,FY,385,387,赤芍
25,ZF,146,148,止痛
26,ZF,139,141,养血
27,ZZ,181,183,量少
28,ZZ,192,194,疼痛
29,ZZ,209,211,烦躁
