,entity_class,start_pos,end_pos,content
0,ZH,389,393,脾胃虚寒
1,FY,139,142,旋复花
2,FY,171,174,旋复花
3,FY,251,254,旋复花
4,FY,365,368,旋复花
5,FY,155,158,代赭石
6,FY,174,177,代赭石
7,FY,257,260,代赭石
8,FY,374,377,代赭石
9,FY,107,110,理中汤
10,FY,247,250,理中汤
11,FY,359,362,理中汤
12,FJ,107,110,理中汤
13,FJ,247,250,理中汤
14,FJ,359,362,理中汤
15,ZH,60,63,脾胃虚
16,ZH,389,392,脾胃虚
17,FY,156,158,赭石
18,FY,175,177,赭石
19,FY,258,260,赭石
20,FY,375,377,赭石
21,FY,140,142,复花
22,FY,172,174,复花
23,FY,252,254,复花
24,FY,366,368,复花
25,FY,297,299,人参
26,FY,212,214,半夏
27,FY,239,241,白术
28,FY,217,219,大枣
29,FY,155,157,代赭
30,FY,174,176,代赭
31,FY,257,259,代赭
32,FY,374,376,代赭
33,ZZ,0,2,呕吐
34,ZZ,3,5,呕吐
35,ZZ,72,74,呕吐
36,ZZ,81,83,呕吐
37,ZZ,163,165,呕吐
38,ZZ,197,199,呕吐
39,ZZ,312,314,呃逆
40,FY,24,25,米
41,FY,218,219,枣
42,FY,232,233,姜
