,entity_class,start_pos,end_pos,content
0,FJ,426,431,补中益气汤
1,FJ,550,555,补中益气汤
2,FJ,1300,1305,补中益气汤
3,FJ,832,836,大柴胡汤
4,FJ,1140,1144,大柴胡汤
5,FJ,467,471,小柴胡汤
6,FJ,981,985,小柴胡汤
7,ZH,10,14,肝郁气滞
8,ZH,819,823,肝郁化热
9,ZH,15,19,脾虚气陷
10,ZH,447,451,肝胃不和
11,ZF,535,539,益气摄血
12,ZF,483,487,疏肝利胆
13,ZF,426,430,补中益气
14,ZF,550,554,补中益气
15,ZF,1300,1304,补中益气
16,MX,742,746,脉细滑数
17,SX,447,451,肝胃不和
18,SX,808,812,舌淡苔白
19,ZZ,395,399,面色苍白
20,ZZ,697,701,面色苍白
21,ZZ,227,231,压痛明显
22,ZZ,1120,1124,头晕乏力
23,ZZ,369,373,病程较长
24,ZZ,447,451,肝胃不和
25,FY,919,922,炙甘草
26,FY,1022,1025,炙甘草
27,FY,904,907,焦三仙
28,FY,627,630,生地榆
29,FY,891,894,生地榆
30,FY,1053,1056,生地榆
31,FY,606,609,生荷叶
32,FY,1180,1183,酒大黄
33,FY,620,623,生侧柏
34,FY,562,565,生黄芪
35,FY,1210,1213,地榆炭
36,FY,593,596,黑芥穗
37,FY,912,915,火麻仁
38,FY,467,470,小柴胡
39,FY,981,984,小柴胡
40,FY,875,878,生大黄
41,FY,1046,1049,莱菔子
42,FY,1203,1206,莱菔子
43,FJ,432,435,四生丸
44,FJ,556,559,四生丸
45,FJ,428,431,益气汤
46,FJ,552,555,益气汤
47,FJ,1302,1305,益气汤
48,FJ,468,471,柴胡汤
49,FJ,833,836,柴胡汤
50,FJ,982,985,柴胡汤
51,FJ,1141,1144,柴胡汤
52,ZH,15,18,脾虚气
53,ZH,447,450,肝胃不
54,ZH,10,13,肝郁气
55,ZH,417,420,脾不统
56,ZH,824,827,脾胃气
57,ZH,819,822,肝郁化
58,MX,814,817,脉沉细
59,MX,975,978,脉沉细
60,MX,1134,1137,脉沉细
61,MX,742,745,脉细滑
62,SX,971,974,苔黄腻
63,SX,738,741,舌淡暗
64,SX,810,813,苔白腻
65,FY,913,915,麻仁
66,FY,594,596,芥穗
67,FY,569,571,党参
68,FY,1010,1012,党参
69,FY,885,887,佛手
70,FY,925,927,生姜
71,FY,1066,1068,生姜
72,FY,1223,1225,生姜
73,FY,905,907,三仙
74,FY,1034,1036,香附
75,FY,621,623,侧柏
76,FY,614,616,艾叶
77,FY,635,637,槐米
78,FY,1267,1269,桔梗
79,FY,863,865,半夏
80,FY,1016,1018,半夏
81,FY,1168,1170,半夏
82,FY,920,922,甘草
83,FY,1023,1025,甘草
84,FY,607,609,荷叶
85,FY,575,577,白术
86,FY,563,565,黄芪
87,FY,876,878,大黄
88,FY,1181,1183,大黄
89,FY,641,643,白芍
90,FY,869,871,白芍
91,FY,1101,1103,白芍
92,FY,1162,1164,白芍
93,FY,1261,1263,杏仁
94,FY,1255,1257,薤白
95,FY,930,932,大枣
96,FY,1071,1073,大枣
97,FY,1228,1230,大枣
98,FY,898,900,槐花
99,FY,1060,1062,槐花
100,FY,1217,1219,槐花
101,FY,1028,1030,乌药
102,FY,1191,1193,乌药
103,FY,628,630,地榆
104,FY,892,894,地榆
105,FY,1054,1056,地榆
106,FY,1210,1212,地榆
107,FY,1174,1176,枳实
108,FY,857,859,黄芩
109,FY,1004,1006,黄芩
110,FY,1156,1158,黄芩
111,FY,588,590,升麻
112,FY,468,470,柴胡
113,FY,581,583,柴胡
114,FY,833,835,柴胡
115,FY,851,853,柴胡
116,FY,982,984,柴胡
117,FY,998,1000,柴胡
118,FY,1141,1143,柴胡
119,FY,1150,1152,柴胡
120,FY,647,649,陈皮
121,FY,1040,1042,陈皮
122,FY,1197,1199,陈皮
123,FY,600,602,生地
124,FY,627,629,生地
125,FY,891,893,生地
126,FY,1053,1055,生地
127,FJ,956,958,感冒
128,ZH,12,14,气滞
129,ZH,452,454,气滞
130,ZH,826,828,气滞
131,ZF,488,490,行气
132,ZF,992,994,行气
133,ZF,472,474,调气
134,ZF,839,841,泄肝
135,ZF,483,485,疏肝
136,ZF,542,544,疏肝
137,ZF,990,992,疏肝
138,MX,742,744,脉细
139,SX,738,740,舌淡
140,SX,808,810,舌淡
141,SX,1128,1130,舌淡
142,SX,810,812,苔白
143,SX,1131,1133,苔白
144,SX,971,973,苔黄
145,ZZ,227,229,压痛
146,ZZ,15,17,脾虚
147,ZZ,135,137,呕吐
148,ZZ,704,706,腰痛
149,ZZ,402,404,神疲
150,ZZ,714,716,神疲
151,ZZ,400,402,乏力
152,ZZ,694,696,乏力
153,ZZ,1122,1124,乏力
154,ZZ,30,32,腹胀
155,ZZ,68,70,腹胀
156,ZZ,122,124,腹胀
157,ZZ,198,200,腹胀
158,ZZ,330,332,腹胀
159,ZZ,333,335,腹胀
160,ZZ,374,376,腹胀
161,ZZ,702,704,腹胀
162,ZZ,962,964,腹胀
163,ZZ,1114,1116,腹胀
164,ZZ,1243,1245,腹胀
165,ZZ,968,970,便血
166,ZZ,1125,1127,便血
167,ZZ,1245,1247,便血
168,ZZ,33,35,腹痛
169,ZZ,71,73,腹痛
170,ZZ,125,127,腹痛
171,ZZ,200,202,腹痛
172,ZZ,132,134,恶心
173,ZZ,709,711,恶心
174,ZZ,74,76,发热
175,ZZ,397,399,苍白
176,ZZ,699,701,苍白
177,ZZ,712,714,头晕
178,ZZ,1120,1122,头晕
179,ZZ,129,131,呃逆
180,ZZ,687,689,呃逆
181,ZZ,1112,1114,呃逆
182,ZZ,1238,1240,呃逆
183,ZZ,958,960,低热
184,ZZ,1093,1095,低热
185,ZZ,707,709,纳差
186,ZZ,300,302,出血
187,ZZ,1295,1297,出血
188,FY,636,637,米
189,FY,931,932,枣
190,FY,1072,1073,枣
191,FY,1229,1230,枣
192,FY,858,859,芩
193,FY,1005,1006,芩
194,FY,1157,1158,芩
195,FY,614,615,艾
196,FY,589,590,麻
197,FY,913,914,麻
198,FY,926,927,姜
199,FY,1067,1068,姜
200,FY,1224,1225,姜
201,FY,1180,1181,酒
