,entity_class,start_pos,end_pos,content
0,FY,281,284,香橼皮
1,FY,269,272,金铃子
2,ZH,95,98,气滞血
3,ZZ,360,363,胃脘痛
4,FY,164,166,枳壳
5,FY,209,211,枳壳
6,FY,187,189,苏梗
7,FY,248,250,苏梗
8,FY,258,260,良姜
9,FY,147,149,藿香
10,FY,178,180,藿香
11,FY,269,271,金铃
12,FY,281,283,香橼
13,FY,263,265,厚朴
14,FY,184,186,青皮
15,FY,236,238,青皮
16,FY,190,192,薤白
17,FY,253,255,薤白
18,FY,170,172,乌药
19,FY,214,216,乌药
20,FY,181,183,木香
21,FY,231,233,木香
22,FY,161,163,沉香
23,FY,204,206,沉香
24,FY,167,169,槟榔
25,FY,220,222,槟榔
26,FY,242,244,陈皮
27,FJ,142,144,痧药
28,ZH,95,97,气滞
29,ZF,106,108,行气
30,SX,309,311,舌淡
31,ZZ,0,2,腹痛
32,ZZ,3,5,腹痛
33,ZZ,8,10,腹痛
34,ZZ,15,17,腹痛
35,ZZ,295,297,腹痛
36,ZZ,13,15,恶寒
37,FY,259,260,姜
