,entity_class,start_pos,end_pos,content
0,ZH,221,225,阴虚火旺
1,ZH,343,347,脾胃虚弱
2,ZH,413,417,脾胃虚弱
3,ZF,201,205,滋阴清热
4,ZZ,259,263,手足心热
5,ZZ,254,258,腰膝酸软
6,ZZ,249,253,头晕耳鸣
7,ZZ,244,248,失眠多梦
8,ZZ,343,347,脾胃虚弱
9,ZZ,413,417,脾胃虚弱
10,ZH,221,224,阴虚火
11,ZH,343,346,脾胃虚
12,ZH,413,416,脾胃虚
13,FJ,317,319,感冒
14,FJ,387,389,感冒
15,ZF,203,205,清热
16,ZZ,246,248,多梦
17,ZZ,239,241,心烦
18,ZZ,236,238,盗汗
19,ZZ,22,24,腹胀
20,ZZ,231,233,面红
21,ZZ,244,246,失眠
22,ZZ,234,236,自汗
23,ZZ,251,253,耳鸣
24,ZZ,249,251,头晕
25,ZZ,25,27,胃痛
26,ZZ,347,349,胃痛
27,FY,304,305,油
28,FY,374,375,油
