,entity_class,start_pos,end_pos,content
0,FY,226,230,生怀山药
1,ZH,325,329,中气不足
2,ZH,8,12,不能统血
3,ZH,115,119,脾胃虚弱
4,ZF,184,188,凉血止血
5,ZF,221,225,凉血止血
6,ZZ,370,374,饮食减少
7,ZZ,33,37,大便下血
8,ZZ,64,68,大便下血
9,ZZ,115,119,脾胃虚弱
10,FY,227,230,怀山药
11,FY,164,167,三七粉
12,FY,156,159,鸦胆子
13,FY,262,265,鸦胆子
14,FY,297,300,鸦胆子
15,FY,152,155,金银花
16,FY,239,242,金银花
17,FY,144,147,龙眼肉
18,FY,233,236,龙眼肉
19,FY,250,253,广三七
20,ZH,115,118,脾胃虚
21,ZH,6,9,脾虚不
22,FY,153,155,银花
23,FY,240,242,银花
24,FY,144,146,龙眼
25,FY,233,235,龙眼
26,FY,156,158,鸦胆
27,FY,262,264,鸦胆
28,FY,297,299,鸦胆
29,FY,245,247,甘草
30,FY,152,154,金银
31,FY,239,241,金银
32,FY,164,166,三七
33,FY,251,253,三七
34,FY,137,139,山药
35,FY,228,230,山药
36,ZF,159,161,清热
37,ZF,182,184,清热
38,ZF,219,221,清热
39,ZZ,6,8,脾虚
40,ZZ,85,87,面黄
41,ZZ,0,2,便血
42,ZZ,3,5,便血
43,ZZ,73,75,便血
44,ZZ,205,207,便血
45,ZZ,71,73,腹痛
