,entity_class,start_pos,end_pos,content
0,FJ,364,368,牡丹皮汤
1,ZH,13,17,湿热内蕴
2,ZH,627,631,湿热内蕴
3,ZH,622,626,气滞血瘀
4,ZH,275,279,活血止痛
5,ZF,352,356,清热除湿
6,ZF,639,643,解毒消痈
7,ZF,313,317,清热利湿
8,ZF,634,638,清热利湿
9,ZF,347,351,行气止痛
10,ZZ,186,190,脘腹痞满
11,ZZ,60,64,烦躁不安
12,ZZ,454,458,烦躁不安
13,ZZ,191,195,恶心欲吐
14,ZZ,196,200,饮食难下
15,ZZ,573,577,右下腹痛
16,FY,364,367,牡丹皮
17,FY,239,242,平胃散
18,FY,358,361,平胃散
19,FY,669,672,蒲公英
20,FY,825,828,三七粉
21,FY,647,650,瓜蒌仁
22,FY,795,798,瓜蒌仁
23,FY,393,396,生苡仁
24,FY,651,654,薏苡仁
25,FY,780,783,薏苡仁
26,FY,247,250,冬瓜仁
27,FY,400,403,冬瓜仁
28,FY,676,679,冬瓜仁
29,FY,791,794,冬瓜仁
30,FY,659,662,生大黄
31,FJ,239,242,平胃散
32,FJ,358,361,平胃散
33,FJ,365,368,丹皮汤
34,ZH,214,217,气滞血
35,ZH,622,625,气滞血
36,ZH,13,16,湿热内
37,ZH,627,630,湿热内
38,MX,487,490,脉弦滑
39,MX,586,589,脉滑数
40,MX,756,759,脉洪数
41,SX,582,585,苔黄腻
42,SX,752,755,苔薄黄
43,SX,748,751,舌淡红
44,SX,483,486,苔白腻
45,ZZ,118,121,肌紧张
46,ZZ,182,185,下腹痛
47,ZZ,574,577,下腹痛
48,FY,270,272,丹皮
49,FY,365,367,丹皮
50,FY,380,382,丹皮
51,FY,686,688,丹皮
52,FY,799,801,丹皮
53,FY,267,269,桃仁
54,FY,407,409,桃仁
55,FY,680,682,桃仁
56,FY,819,821,枳壳
57,FY,666,668,黄柏
58,FY,423,425,甘草
59,FY,702,704,甘草
60,FY,371,373,苍术
61,FY,251,253,苡仁
62,FY,394,396,苡仁
63,FY,652,654,苡仁
64,FY,781,783,苡仁
65,FY,377,379,厚朴
66,FY,695,697,厚朴
67,FY,647,649,瓜蒌
68,FY,795,797,瓜蒌
69,FY,260,262,泽泻
70,FY,280,282,大黄
71,FY,362,364,大黄
72,FY,386,388,大黄
73,FY,660,662,大黄
74,FY,788,790,大黄
75,FY,651,653,薏苡
76,FY,780,782,薏苡
77,FY,417,419,乳香
78,FY,673,675,连翘
79,FY,247,249,冬瓜
80,FY,400,402,冬瓜
81,FY,676,678,冬瓜
82,FY,791,793,冬瓜
83,FY,648,650,蒌仁
84,FY,796,798,蒌仁
85,FY,383,385,猪苓
86,FY,683,685,红花
87,FY,814,816,槐花
88,FY,802,804,地榆
89,FY,254,256,茯苓
90,FY,374,376,茯苓
91,FY,825,827,三七
92,FY,692,694,枳实
93,FY,663,665,茵陈
94,FY,777,779,茵陈
95,FY,273,275,乳没
96,FY,607,609,鸡蛋
97,FY,689,691,赤芍
98,FY,809,811,黄连
99,FY,565,567,食米
100,FY,364,366,牡丹
101,FY,420,422,没药
102,FY,410,412,陈皮
103,ZH,18,20,气滞
104,ZH,214,216,气滞
105,ZH,223,225,气滞
106,ZH,622,624,气滞
107,ZF,313,315,清热
108,ZF,352,354,清热
109,ZF,634,636,清热
110,ZF,771,773,清热
111,ZF,325,327,行气
112,ZF,347,349,行气
113,ZF,277,279,止痛
114,ZF,349,351,止痛
115,ZF,275,277,活血
116,ZF,318,320,活血
117,MX,487,489,脉弦
118,MX,586,588,脉滑
119,SX,480,482,舌红
120,SX,578,580,舌红
121,SX,748,750,舌淡
122,SX,483,485,苔白
123,SX,582,584,苔黄
124,SX,752,754,苔薄
125,ZZ,114,116,压痛
126,ZZ,593,595,压痛
127,ZZ,741,743,便溏
128,ZZ,480,482,舌红
129,ZZ,578,580,舌红
130,ZZ,38,40,腹胀
131,ZZ,83,85,腹胀
132,ZZ,552,554,腹胀
133,ZZ,45,47,疼痛
134,ZZ,738,740,疼痛
135,ZZ,157,159,腹痛
136,ZZ,183,185,腹痛
137,ZZ,575,577,腹痛
138,ZZ,57,59,恶心
139,ZZ,191,193,恶心
140,ZZ,557,559,恶心
141,ZZ,54,56,发热
142,ZZ,60,62,烦躁
143,ZZ,454,456,烦躁
144,ZZ,51,53,恶寒
145,ZZ,459,461,恶寒
146,ZZ,745,747,食少
147,FY,600,601,麦
148,FY,566,567,米
149,FY,607,608,鸡
