,entity_class,start_pos,end_pos,content
0,FJ,260,267,小陷胸加枳实汤
1,FJ,157,162,甘草泻心汤
2,FJ,193,198,甘草泻心汤
3,FJ,203,208,甘草泻心汤
4,FJ,393,398,甘草泻心汤
5,ZH,217,222,脾胃虚弱证
6,FJ,188,192,小陷胸汤
7,FJ,223,227,小陷胸汤
8,ZH,217,221,脾胃虚弱
9,ZF,165,169,益气健脾
10,ZZ,35,39,胃脘胀痛
11,ZZ,127,131,寒热错杂
12,ZZ,211,215,寒热错杂
13,ZZ,217,221,脾胃虚弱
14,FY,278,281,全瓜蒌
15,FJ,189,192,陷胸汤
16,FJ,224,227,陷胸汤
17,FJ,264,267,枳实汤
18,FJ,159,162,泻心汤
19,FJ,195,198,泻心汤
20,FJ,205,208,泻心汤
21,FJ,395,398,泻心汤
22,ZH,217,220,脾胃虚
23,FY,399,401,吴萸
24,FY,273,275,半夏
25,FY,157,159,甘草
26,FY,193,195,甘草
27,FY,203,205,甘草
28,FY,393,395,甘草
29,FY,279,281,瓜蒌
30,FY,264,266,枳实
31,FY,284,286,枳实
32,FY,268,270,黄连
33,MX,363,365,脉滑
34,MX,307,309,脉浮
35,ZZ,304,306,拒按
36,FY,22,23,酒
37,FY,33,34,酒
38,FY,78,79,酒
