,entity_class,start_pos,end_pos,content
0,FY,283,288,白花蛇舌草
1,MX,79,84,脉沉细无力
2,ZH,3,7,气血双亏
3,ZH,138,142,气血双亏
4,ZH,171,175,气血亏虚
5,ZZ,42,46,神疲畏寒
6,ZZ,30,34,面色苍白
7,ZZ,51,55,心悸气短
8,ZZ,114,118,心悸气短
9,ZZ,56,60,头晕目眩
10,ZZ,109,113,神疲乏力
11,ZZ,37,41,面目虚浮
12,FY,314,317,仙灵脾
13,FY,293,296,黄药子
14,FY,283,286,白花蛇
15,ZH,171,174,气血亏
16,MX,79,82,脉沉细
17,SX,71,74,舌质淡
18,FY,251,253,熟地
19,FY,307,309,黄精
20,FY,212,214,人参
21,FY,237,239,白术
22,FY,223,225,黄芪
23,FY,258,260,阿胶
24,FY,230,232,当归
25,FY,293,295,黄药
26,FY,268,270,莪术
27,FY,283,285,白花
28,FY,322,324,陈皮
29,FY,244,246,山药
30,ZH,3,5,气血
31,ZH,138,140,气血
32,ZH,171,173,气血
33,ZH,190,192,气血
34,SX,76,78,苔白
35,ZZ,51,53,心悸
36,ZZ,114,116,心悸
37,ZZ,42,44,神疲
38,ZZ,109,111,神疲
39,ZZ,111,113,乏力
40,ZZ,22,24,疼痛
41,ZZ,58,60,目眩
42,ZZ,61,63,自汗
43,ZZ,53,55,气短
44,ZZ,116,118,气短
45,ZZ,32,34,苍白
46,ZZ,56,58,头晕
47,ZZ,104,106,面白
48,ZZ,118,120,眩晕
