,entity_class,start_pos,end_pos,content
0,FJ,170,175,柴胡疏肝散
1,FJ,603,608,柴胡疏肝散
2,FJ,151,156,藿香正气散
3,FJ,243,248,藿香正气散
4,FJ,278,283,藿香正气散
5,FJ,1322,1327,藿香正气散
6,FJ,209,214,补中益气汤
7,FJ,1018,1023,补中益气汤
8,ZF,800,805,健脾益气法
9,FY,193,197,六君子汤
10,FY,814,818,六君子汤
11,FJ,193,197,六君子汤
12,FJ,814,818,六君子汤
13,ZH,162,166,肝郁气滞
14,ZH,584,588,肝郁气滞
15,ZH,1300,1304,脾虚湿困
16,ZH,13,17,外感风寒
17,ZF,593,597,疏肝理气
18,ZF,1314,1318,疏肝理气
19,ZF,800,804,健脾益气
20,ZF,209,213,补中益气
21,ZF,1018,1022,补中益气
22,SX,565,569,舌淡苔白
23,SX,978,982,舌淡苔白
24,SX,1161,1165,舌淡苔白
25,SX,1281,1285,舌淡苔白
26,ZZ,433,437,面色萎黄
27,ZZ,963,967,四肢乏力
28,ZZ,1271,1275,四肢乏力
29,ZZ,443,447,关节疼痛
30,ZZ,555,559,关节疼痛
31,ZZ,24,28,上腹疼痛
32,ZZ,72,76,上腹疼痛
33,ZZ,428,432,发热恶寒
34,ZZ,737,741,头晕乏力
35,ZZ,973,977,大便干结
36,ZZ,545,549,小腹胀痛
37,FY,623,626,香附米
38,FY,889,892,香附米
39,FY,642,645,川楝子
40,FY,907,910,川楝子
41,FY,1104,1107,川楝子
42,FY,325,328,川厚朴
43,FY,654,657,川厚朴
44,FY,672,675,全当归
45,FY,833,836,全当归
46,FY,1056,1059,全当归
47,FY,332,335,大腹皮
48,FY,1069,1072,云茯苓
49,FY,661,664,小茴香
50,FY,896,899,小茴香
51,FY,1086,1089,小茴香
52,FY,1202,1205,小茴香
53,FY,858,861,清半夏
54,FY,1038,1041,炒陈皮
55,FY,697,700,六神曲
56,FY,1098,1101,台乌药
57,FY,300,303,炒苍术
58,FJ,153,156,正气散
59,FJ,245,248,正气散
60,FJ,280,283,正气散
61,FJ,1324,1327,正气散
