,entity_class,start_pos,end_pos,content
0,FY,255,258,扁豆衣
1,FY,340,343,扁豆衣
2,FY,786,789,春砂仁
3,FY,757,760,焦白术
4,FY,302,305,淡干姜
5,FY,545,548,小川连
6,FY,656,659,小川连
7,FY,361,364,西滑石
8,FY,798,801,老生姜
9,FY,320,323,云茯苓
10,FY,555,558,云茯苓
11,FY,633,636,云茯苓
12,FY,763,766,云茯苓
13,FY,780,783,佩兰叶
14,FY,529,532,生于术
15,FY,349,352,生谷芽
16,FY,339,342,白扁豆
17,FY,644,647,生茅术
18,FY,774,777,广橘皮
19,FY,326,329,法半夏
20,FY,650,653,建泽泻
21,FJ,505,508,连理汤
22,MX,389,392,脉细滑
23,FY,277,279,滑石
24,FY,362,364,滑石
25,FY,530,532,于术
26,FY,567,569,通草
27,FY,799,801,生姜
28,FY,314,316,吴萸
29,FY,662,664,吴萸
30,FY,793,795,薏仁
31,FY,229,231,川连
32,FY,546,548,川连
33,FY,657,659,川连
34,FY,458,460,减半
35,FY,262,264,六曲
36,FY,226,228,干姜
37,FY,303,305,干姜
38,FY,535,537,干姜
39,FY,242,244,半夏
40,FY,327,329,半夏
41,FY,252,254,甘草
42,FY,540,542,炙草
43,FY,769,771,炙草
44,FY,758,760,白术
45,FY,651,653,泽泻
46,FY,628,630,桂心
47,FY,681,683,桂心
48,FY,787,789,砂仁
49,FY,255,257,扁豆
50,FY,340,342,扁豆
51,FY,639,641,猪苓
52,FY,259,261,谷芽
53,FY,350,352,谷芽
54,FY,775,777,橘皮
55,FY,239,241,茯苓
56,FY,321,323,茯苓
57,FY,556,558,茯苓
58,FY,634,636,茯苓
59,FY,764,766,茯苓
60,FY,645,647,茅术
61,FY,780,782,佩兰
62,MX,389,391,脉细
63,SX,699,701,苔净
64,ZZ,719,721,嗳气
65,ZZ,79,81,腹痛
66,ZZ,149,151,腹痛
67,ZZ,468,470,腹痛
68,ZZ,693,695,腹痛
69,ZZ,474,476,溲赤
70,FY,441,442,芜
71,FY,561,562,醋
72,FY,525,526,米
73,FY,753,754,米
74,FY,628,629,桂
75,FY,681,682,桂
76,FY,227,228,姜
77,FY,304,305,姜
78,FY,536,537,姜
79,FY,800,801,姜
80,FY,551,552,盐
