,entity_class,start_pos,end_pos,content
0,MX,71,76,脉沉细无力
1,ZH,160,164,脾肾虚寒
2,ZZ,45,49,不思饮食
3,ZZ,50,54,神疲畏寒
4,ZZ,107,111,神疲畏寒
5,ZZ,60,64,气短乏力
6,ZZ,55,59,面色苍白
7,ZZ,125,129,神疲嗜睡
8,ZZ,12,16,久泻不止
9,ZZ,87,91,久泻不止
10,ZZ,120,124,肌肤枯燥
11,FY,341,344,炙甘草
12,FY,348,351,罂粟壳
13,FY,361,364,肉豆蔻
14,FY,368,371,赤石脂
15,FJ,305,308,八柱散
16,FJ,309,312,桃花汤
17,ZH,161,164,肾虚寒
18,MX,71,74,脉沉细
19,FY,315,317,附子
20,FY,349,351,粟壳
21,FY,321,323,人参
22,FY,327,329,干姜
23,FY,342,344,甘草
24,FY,355,357,诃子
25,FY,334,336,白术
26,FY,309,311,桃花
27,FY,376,378,梗米
28,FY,362,364,豆蔻
29,FY,369,371,石脂
30,SX,137,139,少苔
31,SX,65,67,舌淡
32,SX,134,136,舌淡
33,SX,68,70,苔白
34,ZZ,127,129,嗜睡
35,ZZ,50,52,神疲
36,ZZ,107,109,神疲
37,ZZ,125,127,神疲
38,ZZ,42,44,喜按
39,ZZ,62,64,乏力
40,ZZ,23,25,脱肛
41,ZZ,97,99,脱肛
42,ZZ,60,62,气短
43,ZZ,57,59,苍白
44,ZZ,0,2,泄泻
45,FY,377,378,米
46,FY,328,329,姜
