,entity_class,start_pos,end_pos,content
0,ZF,418,422,疏风清热
1,SX,96,100,舌苔薄白
2,ZZ,19,23,鼻塞流涕
3,ZZ,130,134,鼻塞流涕
4,FY,468,471,淡豆豉
5,FY,434,437,金银花
6,FY,461,464,牛蒡子
7,FY,488,491,车前子
8,FJ,428,431,银翘散
9,MX,101,104,脉浮数
10,SX,97,100,苔薄白
11,ZZ,53,56,有痒感
12,ZZ,15,18,不发热
13,ZZ,126,129,不发热
14,ZZ,258,261,不发热
15,FY,435,437,银花
16,FY,461,463,牛蒡
17,FY,481,483,芦根
18,FY,462,464,蒡子
19,FY,455,457,荆芥
20,FY,501,503,甘草
21,FY,434,436,金银
22,FY,475,477,薄荷
23,FY,442,444,连翘
24,FY,449,451,竹叶
25,FY,495,497,茯苓
26,FY,469,471,豆豉
27,FY,488,490,车前
28,ZF,420,422,清热
29,MX,101,103,脉浮
30,MX,211,213,脉浮
31,SX,209,211,苔白
32,SX,97,99,苔薄
33,ZZ,32,34,喷嚏
34,ZZ,140,142,喷嚏
35,ZZ,16,18,发热
36,ZZ,127,129,发热
37,ZZ,174,176,发热
38,ZZ,259,261,发热
39,ZZ,19,21,鼻塞
40,ZZ,130,132,鼻塞
41,ZZ,29,31,咳嗽
42,ZZ,137,139,咳嗽
43,ZZ,177,179,咳嗽
44,ZZ,21,23,流涕
45,ZZ,132,134,流涕
46,ZZ,123,125,低热
47,ZZ,255,257,低热
