,entity_class,start_pos,end_pos,content
0,FY,552,556,九节菖蒲
1,FY,194,198,生薏苡仁
2,FY,300,304,生薏苡仁
3,FY,351,355,生薏苡仁
4,FY,598,602,生薏苡仁
5,FY,771,775,生薏苡仁
6,ZH,27,31,气滞血瘀
7,ZF,206,210,化痰散结
8,ZZ,437,441,倦怠乏力
9,ZZ,527,531,夜寐不安
10,ZZ,442,446,少寐多梦
11,ZZ,141,145,表面光滑
12,FY,388,391,炒枣仁
13,FY,566,569,炒枣仁
14,FY,573,576,夜交藤
15,FY,243,246,藕节炭
16,FY,359,362,藕节炭
17,FY,612,615,藕节炭
18,FY,816,819,浙贝母
19,FY,195,198,薏苡仁
20,FY,301,304,薏苡仁
21,FY,352,355,薏苡仁
22,FY,599,602,薏苡仁
23,FY,772,775,薏苡仁
24,FY,625,628,桑椹子
25,FY,803,806,何首乌
26,FY,638,641,五加皮
27,ZH,22,25,痰湿内
28,ZH,27,30,气滞血
29,ZH,32,35,痰瘀互
30,MX,460,463,脉沉缓
31,SX,447,450,舌质红
32,SX,532,535,舌苔腻
33,SX,451,454,苔白腻
34,FY,816,818,浙贝
35,FY,199,201,僵蚕
36,FY,333,335,僵蚕
37,FY,586,588,僵蚕
38,FY,395,397,远志
39,FY,560,562,远志
40,FY,345,347,香附
41,FY,606,608,香附
42,FY,797,799,香附
43,FY,817,819,贝母
44,FY,625,627,桑椹
45,FY,211,213,三棱
46,FY,366,368,三棱
47,FY,619,621,三棱
48,FY,829,831,三棱
49,FY,196,198,苡仁
50,FY,302,304,苡仁
51,FY,353,355,苡仁
52,FY,600,602,苡仁
53,FY,773,775,苡仁
54,FY,759,761,白术
55,FY,753,755,黄芪
56,FY,389,391,枣仁
57,FY,567,569,枣仁
58,FY,195,197,薏苡
59,FY,301,303,薏苡
60,FY,352,354,薏苡
61,FY,599,601,薏苡
62,FY,772,774,薏苡
63,FY,222,224,木贼
64,FY,305,307,木贼
65,FY,339,341,木贼
66,FY,592,594,木贼
67,FY,791,793,木贼
68,FY,632,634,灵芝
69,FY,823,825,灵芝
70,FY,230,232,乌梅
71,FY,308,310,乌梅
72,FY,327,329,乌梅
73,FY,580,582,乌梅
74,FY,779,781,乌梅
75,FY,383,385,肉桂
76,FY,804,806,首乌
77,FY,765,767,茯苓
78,FY,554,556,菖蒲
79,FY,243,245,藕节
80,FY,359,361,藕节
81,FY,612,614,藕节
82,FY,214,216,莪术
83,FY,372,374,莪术
84,FY,645,647,莪术
85,FY,835,837,莪术
86,FY,378,380,黄连
87,FY,639,641,加皮
88,ZH,27,29,气滞
89,ZF,324,326,止痛
90,ZF,216,218,活血
91,ZF,218,220,祛瘀
92,ZF,274,276,祛瘀
93,ZF,745,747,祛瘀
94,MX,536,538,脉弦
95,SX,451,453,苔白
96,SX,533,535,苔腻
97,ZZ,444,446,多梦
98,ZZ,17,19,脾虚
99,ZZ,173,175,脾虚
100,ZZ,88,90,口臭
101,ZZ,521,523,口臭
102,ZZ,56,58,便秘
103,ZZ,439,441,乏力
104,ZZ,437,439,倦怠
105,ZZ,76,78,便血
106,ZZ,12,14,腹痛
107,ZZ,48,50,腹痛
108,ZZ,431,433,腹痛
109,ZZ,508,510,腹痛
110,ZZ,673,675,腹痛
111,ZZ,434,436,纳呆
112,FY,243,244,藕
113,FY,359,360,藕
114,FY,612,613,藕
115,FY,384,385,桂
116,FY,389,390,枣
117,FY,567,568,枣
118,FY,231,232,梅
119,FY,309,310,梅
120,FY,328,329,梅
121,FY,581,582,梅
122,FY,780,781,梅
