,entity_class,start_pos,end_pos,content
0,FJ,543,548,枳实消痞丸
1,FJ,368,372,小承气汤
2,ZH,476,480,大便秘结
3,ZH,248,252,湿阻中焦
4,ZZ,476,480,大便秘结
5,FY,389,392,炒枳壳
6,FY,432,435,炙甘草
7,FY,395,398,生大黄
8,FY,426,429,莱菔子
9,FJ,545,548,消痞丸
10,FJ,373,376,四磨汤
11,FY,390,392,枳壳
12,FY,433,435,甘草
13,FY,410,412,厚朴
14,FY,396,398,大黄
15,FY,420,422,乌药
16,FY,543,545,枳实
17,FY,384,386,当归
18,FY,415,417,槟榔
19,FY,405,407,生地
20,ZF,275,277,行气
21,ZF,361,363,行气
22,ZZ,52,54,呕吐
23,ZZ,45,47,便秘
24,ZZ,212,214,便秘
25,ZZ,477,479,便秘
26,ZZ,207,209,腹胀
27,ZZ,530,532,腹胀
