,entity_class,start_pos,end_pos,content
0,FY,344,349,白花蛇舌草
1,ZH,3,7,气滞血瘀
2,SX,172,176,舌苔白腻
3,SX,77,81,舌质紫暗
4,SX,151,155,舌质紫暗
5,ZZ,113,117,吞咽困难
6,ZZ,203,207,少气懒言
7,ZZ,192,196,小便短赤
8,ZZ,146,150,形体消瘦
9,ZZ,208,212,头晕目眩
10,ZZ,182,186,口燥咽干
11,ZZ,17,21,胸膈疼痛
12,ZZ,213,217,大便干结
13,ZZ,72,76,肌肤甲错
14,ZZ,141,145,肌肤甲错
15,FY,286,289,制香附
16,FY,321,324,急性子
17,FY,354,357,八月扎
18,FY,336,339,威灵仙
19,FY,344,347,白花蛇
20,FJ,252,255,化瘀散
21,ZH,3,6,气滞血
22,ZH,237,240,瘀血阻
23,MX,99,102,脉细涩
24,SX,77,80,舌质紫
25,SX,151,154,舌质紫
26,SX,173,176,苔白腻
27,ZZ,213,216,大便干
28,FY,257,259,桃仁
29,FY,272,274,桃仁
30,FY,307,309,川芎
31,FY,265,267,丹参
32,FY,287,289,香附
33,FY,329,331,菝葜
34,FY,184,186,咽干
35,FY,301,303,青皮
36,FY,294,296,元胡
37,FY,259,261,红花
38,FY,279,281,红花
39,FY,54,56,赤豆
40,FY,47,49,羊屎
41,FY,220,222,羊屎
42,FY,344,346,白花
43,FY,314,316,生地
44,FY,337,339,灵仙
45,ZH,3,5,气滞
46,ZH,163,165,痰阻
47,ZF,249,251,活血
48,MX,99,101,脉细
49,SX,173,175,苔白
50,SX,81,83,少津
51,ZZ,184,186,咽干
52,ZZ,27,29,腹胀
53,ZZ,148,150,消瘦
54,ZZ,214,216,便干
55,ZZ,19,21,疼痛
56,ZZ,128,130,疼痛
57,ZZ,137,139,疼痛
58,ZZ,189,191,烦热
59,ZZ,210,212,目眩
60,ZZ,59,61,便血
61,ZZ,208,210,头晕
62,FY,308,309,芎
