,entity_class,start_pos,end_pos,content
0,FY,641,645,炙穿山甲
1,ZF,152,156,养阴清热
2,ZZ,78,82,胃脘胀痛
3,ZZ,547,551,胃脘胀痛
4,ZZ,594,598,胃脘胀痛
5,FY,173,176,太子参
6,FY,323,326,太子参
7,FY,196,199,瓜蒌仁
8,FY,381,384,瓜蒌仁
9,FY,565,568,瓜蒌仁
10,FY,642,645,穿山甲
11,FY,654,657,益智仁
12,FY,277,280,浙贝母
13,FY,627,630,浙贝母
14,FY,356,359,火麻仁
15,FY,304,307,炒谷芽
16,FY,149,152,凤凰衣
17,FY,284,287,凤凰衣
18,FY,634,637,凤凰衣
19,FJ,262,265,养胃汤
20,FY,271,273,百合
21,FY,621,623,百合
22,FY,200,202,枳壳
23,FY,363,365,枳壳
24,FY,569,571,枳壳
25,FY,357,359,麻仁
26,FY,185,187,佛手
27,FY,330,332,佛手
28,FY,277,279,浙贝
29,FY,627,629,浙贝
30,FY,278,280,贝母
31,FY,628,630,贝母
32,FY,574,576,牡蛎
33,FY,336,338,甘草
34,FY,681,683,甘草
35,FY,341,343,金橘
36,FY,673,675,金橘
37,FY,196,198,瓜蒌
38,FY,381,383,瓜蒌
39,FY,565,567,瓜蒌
40,FY,655,657,智仁
41,FY,170,172,石斛
42,FY,311,313,石斛
43,FY,643,645,山甲
44,FY,126,128,咽干
45,FY,317,319,白芍
46,FY,667,669,白芍
47,FY,654,656,益智
48,FY,197,199,蒌仁
49,FY,382,384,蒌仁
50,FY,566,568,蒌仁
51,FY,369,371,乌梅
52,FY,167,169,谷芽
53,FY,305,307,谷芽
54,FY,661,663,乌药
55,FY,223,225,水精
56,FY,375,377,木瓜
57,FY,298,300,山药
58,FY,648,650,山药
59,FJ,204,206,通便
60,ZF,154,156,清热
61,ZF,164,166,止痛
62,MX,447,449,脉细
63,MX,558,560,脉细
64,SX,444,446,少苔
65,SX,441,443,舌红
66,ZZ,458,460,压痛
67,ZZ,21,23,脾虚
68,ZZ,441,443,舌红
69,ZZ,126,128,咽干
70,ZZ,88,90,灼热
71,ZZ,111,113,灼热
72,ZZ,418,420,灼热
73,ZZ,539,541,灼热
74,ZZ,425,427,口干
75,FY,370,371,梅
76,FY,357,358,麻
