,entity_class,start_pos,end_pos,content
0,ZH,3,7,湿热下注
1,SX,108,112,舌红苔黄
2,ZZ,48,52,小便短赤
3,ZZ,204,208,小便短赤
4,ZZ,38,42,胸脘痞闷
5,ZZ,238,242,胸脘痞闷
6,ZZ,3,7,湿热下注
7,ZZ,243,247,渴不欲饮
8,ZZ,19,23,肛门灼热
9,ZZ,90,94,肛门灼热
10,ZZ,182,186,肛门灼热
11,ZH,176,179,热重于
12,ZH,3,6,湿热下
13,ZH,152,155,湿热蕴
14,ZH,264,267,湿热蕴
15,MX,65,68,脉濡数
16,MX,256,259,脉濡数
17,MX,218,221,脉滑数
18,SX,58,61,苔黄腻
19,SX,110,113,苔黄腻
20,SX,212,215,苔黄燥
21,SX,250,253,苔厚腻
22,FY,326,328,川芎
23,FY,362,364,香附
24,FY,344,346,荆芥
25,FY,368,370,甘草
26,FY,350,352,防风
27,FY,313,315,白芍
28,FY,332,334,黄芩
29,FY,356,358,升麻
30,FY,320,322,当归
31,FY,338,340,黄连
32,FY,306,308,生地
33,MX,65,67,脉濡
34,MX,256,258,脉濡
35,MX,218,220,脉滑
36,SX,55,57,舌红
37,SX,108,110,舌红
38,SX,209,211,舌红
39,SX,248,250,舌红
40,SX,58,60,苔黄
41,SX,110,112,苔黄
42,SX,212,214,苔黄
43,SX,253,255,微黄
44,ZZ,30,32,身热
45,ZZ,100,102,身热
46,ZZ,191,193,身热
47,ZZ,35,37,口臭
48,ZZ,55,57,舌红
49,ZZ,108,110,舌红
50,ZZ,209,211,舌红
51,ZZ,248,250,舌红
52,ZZ,43,45,腹胀
53,ZZ,199,201,腹胀
54,ZZ,21,23,灼热
55,ZZ,92,94,灼热
56,ZZ,184,186,灼热
57,ZZ,0,2,脱肛
58,ZZ,164,166,脱肛
59,ZZ,33,35,口干
60,ZZ,194,196,口干
61,ZZ,39,41,脘痞
62,ZZ,239,241,脘痞
63,ZZ,23,25,肿痛
64,ZZ,94,96,肿痛
65,ZZ,186,188,肿痛
66,ZZ,45,47,便结
67,ZZ,105,107,便结
68,ZZ,201,203,便结
69,FY,327,328,芎
70,FY,333,334,芩
71,FY,357,358,麻
72,FY,141,142,酒
