,entity_class,start_pos,end_pos,content
0,ZZ,433,437,倦怠乏力
1,FY,360,363,瓜蒌根
2,FY,228,231,炒地榆
3,FY,190,193,青蒿梗
4,FY,184,187,白头翁
5,FY,319,322,白头翁
6,FY,330,333,马齿苋
7,FY,448,451,马齿苋
8,FY,412,415,生苡仁
9,FY,222,225,广木香
10,ZH,278,281,余邪未
11,MX,255,258,脉沉细
12,FY,199,201,荷梗
13,FY,406,408,归身
14,FY,240,242,甘草
15,FY,413,415,苡仁
16,FY,217,219,厚朴
17,FY,360,362,瓜蒌
18,FY,357,359,知母
19,FY,198,200,薄荷
20,FY,316,318,薄荷
21,FY,234,236,白芍
22,FY,397,399,白芍
23,FY,209,211,苦参
24,FY,394,396,苦参
25,FY,229,231,地榆
26,FY,223,225,木香
27,FY,206,208,黄连
28,FY,190,192,青蒿
29,FY,313,315,青蒿
30,ZZ,435,437,乏力
31,ZZ,433,435,倦怠
32,FY,453,454,芩
