,entity_class,start_pos,end_pos,content
0,FY,165,168,川黄连
1,FY,153,156,川厚朴
2,FY,98,101,沉香末
3,FY,240,243,沉香末
4,FY,147,150,制苍术
5,ZH,304,307,湿热蕴
6,MX,296,299,脉沉细
7,FY,181,183,桃仁
8,FY,197,199,芒硝
9,FY,281,283,芒硝
10,FY,160,162,归身
11,FY,135,137,明矾
12,FY,217,219,明矾
13,FY,148,150,苍术
14,FY,154,156,厚朴
15,FY,192,194,大黄
16,FY,132,134,肉桂
17,FY,212,214,肉桂
18,FY,71,73,沉香
19,FY,98,100,沉香
20,FY,129,131,沉香
21,FY,207,209,沉香
22,FY,240,242,沉香
23,FY,171,173,黄芩
24,FY,166,168,黄连
25,FY,103,105,烟膏
26,FY,176,178,槟榔
27,ZF,122,124,调气
28,ZZ,37,39,腹痛
29,FY,133,134,桂
30,FY,213,214,桂
31,FY,172,173,芩
32,FY,136,137,矾
33,FY,218,219,矾
