,entity_class,start_pos,end_pos,content
0,ZH,248,252,虚风内动
1,ZH,102,106,脾阳不足
2,ZH,4,8,脾肾阳虚
3,ZH,135,139,脾肾阳虚
4,ZH,232,236,脾肾阳虚
5,ZH,115,119,肾阳衰微
6,ZF,4,8,脾肾阳虚
7,ZF,135,139,脾肾阳虚
8,ZF,232,236,脾肾阳虚
9,ZZ,18,22,面色苍白
10,ZZ,82,86,面色苍白
11,ZZ,13,17,精神萎靡
12,ZZ,77,81,精神萎靡
13,ZZ,36,40,四肢厥冷
14,ZZ,87,91,四肢厥冷
15,FY,321,324,核桃肉
16,FY,295,298,炙甘草
17,FY,302,305,乌附子
18,FJ,265,268,固真汤
19,ZH,239,242,经脉失
20,ZH,4,7,脾肾阳
21,ZH,135,138,脾肾阳
22,ZH,232,235,脾肾阳
23,SX,59,62,苔薄白
24,FY,271,273,党参
25,FY,321,323,核桃
26,FY,303,305,附子
27,FY,296,298,甘草
28,FY,283,285,白术
29,FY,289,291,黄芪
30,FY,309,311,肉桂
31,FY,277,279,茯苓
32,FY,315,317,山药
33,SX,56,58,舌淡
34,SX,59,61,苔薄
35,ZZ,20,22,苍白
36,ZZ,84,86,苍白
37,FY,310,311,桂
