,entity_class,start_pos,end_pos,content
0,FY,404,409,白花蛇舌草
1,FJ,138,142,鳖甲煎丸
2,FJ,427,431,鳖甲煎丸
3,ZH,30,34,气滞血瘀
4,ZH,162,166,脾肾阳虚
5,ZF,253,257,扶正祛邪
6,ZF,162,166,脾肾阳虚
7,SX,487,491,舌质紫暗
8,ZZ,452,456,极度消瘦
9,ZZ,41,45,胃纳减退
10,FY,314,317,玫瑰花
11,FY,348,351,川楝子
12,FY,367,370,露蜂房
13,FY,410,413,墨旱莲
14,FY,404,407,白花蛇
15,FY,385,388,生黄芪
16,FY,378,381,瓜蒌皮
17,FY,374,377,象牙屑
18,FY,344,347,合欢皮
19,FY,389,392,土茯苓
20,FJ,138,141,鳖甲煎
21,FJ,427,430,鳖甲煎
22,ZH,30,33,气滞血
23,ZH,162,165,脾肾阳
24,MX,496,499,脉细弦
25,SX,492,495,苔黄腻
26,SX,487,490,舌质紫
27,FY,389,391,土茯
28,FY,321,323,丹参
29,FY,295,297,枳壳
30,FY,371,373,全蝎
31,FY,364,366,党参
32,FY,311,313,佛手
33,FY,289,291,枸橘
34,FY,421,423,白药
35,FY,336,338,香附
36,FY,138,140,鳖甲
37,FY,427,429,鳖甲
38,FY,292,294,橘叶
39,FY,327,329,牡蛎
40,FY,136,138,人参
41,FY,425,427,人参
42,FY,374,376,象牙
43,FY,305,307,香橼
44,FY,341,343,苡仁
45,FY,361,363,白术
46,FY,386,388,黄芪
47,FY,393,395,菝葜
48,FY,378,380,瓜蒌
49,FY,368,370,蜂房
50,FY,411,413,旱莲
51,FY,352,354,茯苓
52,FY,390,392,茯苓
53,FY,333,335,木香
54,FY,382,384,当归
55,FY,344,346,合欢
56,FY,324,326,赤芍
57,FY,308,310,丁香
58,FY,404,406,白花
59,FY,379,381,蒌皮
60,FY,318,320,槟榔
61,FY,348,350,川楝
62,FY,298,300,陈皮
63,FJ,421,423,白药
64,ZH,30,32,气滞
65,ZF,145,147,活血
66,ZF,184,186,活血
67,ZF,208,210,活血
68,ZF,276,278,活血
69,MX,496,498,脉细
70,SX,492,494,苔黄
71,ZZ,674,676,压痛
72,ZZ,454,456,消瘦
