,entity_class,start_pos,end_pos,content
0,FY,235,239,炒菜菔子
1,FJ,203,207,大承气汤
2,SX,87,91,苔黄而燥
3,SX,138,142,苔黄而燥
4,ZZ,70,74,神昏谵语
5,ZZ,27,31,大便燥结
6,ZZ,120,124,大便燥结
7,ZZ,22,26,躁扰不宁
8,FY,236,239,菜菔子
9,FY,244,247,玄明粉
10,MX,97,100,脉弦滑
11,SX,80,83,舌质红
12,FY,236,238,菜菔
13,FY,228,230,厚朴
14,FY,210,212,大黄
15,FY,221,223,枳实
16,MX,97,99,脉弦
17,SX,87,89,苔黄
18,SX,138,140,苔黄
19,ZZ,19,21,拒按
20,ZZ,117,119,拒按
21,ZZ,35,37,呕吐
22,ZZ,39,41,呕吐
23,ZZ,126,128,呕吐
24,ZZ,65,67,尿闭
25,ZZ,135,137,尿闭
26,ZZ,12,14,腹痛
27,ZZ,111,113,腹痛
28,ZZ,70,72,神昏
29,ZZ,60,62,溲黄
30,ZZ,130,132,溲黄
