,entity_class,start_pos,end_pos,content
0,ZH,140,144,肝火犯胃
1,ZH,135,139,肝郁化火
2,SX,124,128,舌质红绛
3,ZZ,22,26,心烦易怒
4,ZZ,135,139,肝郁化火
5,ZZ,37,41,胃脘嘈杂
6,ZZ,32,36,胁肋胀痛
7,ZZ,67,71,胁肋胀痛
8,ZZ,27,31,口干口苦
9,ZZ,17,21,恶心呕吐
10,FY,191,194,吴茱萸
11,FJ,174,177,化肝煎
12,FJ,178,181,左金丸
13,ZH,140,143,肝火犯
14,ZH,135,138,肝郁化
15,MX,48,51,脉弦数
16,SX,124,127,舌质红
17,FY,219,221,丹皮
18,FY,191,193,吴茱
19,FY,212,214,芍药
20,FY,239,241,贝母
21,FY,226,228,栀子
22,FY,233,235,泽泻
23,FY,198,200,青皮
24,FY,192,194,茱萸
25,FY,184,186,黄连
26,FY,205,207,陈皮
27,FJ,179,181,金丸
28,ZF,165,167,泄肝
29,MX,48,50,脉弦
30,SX,128,130,少苔
31,SX,42,44,舌红
32,SX,45,47,苔黄
33,ZZ,24,26,易怒
34,ZZ,22,24,心烦
35,ZZ,19,21,呕吐
36,ZZ,42,44,舌红
37,ZZ,29,31,口苦
38,ZZ,77,79,口苦
39,ZZ,39,41,嘈杂
40,ZZ,74,76,嘈杂
41,ZZ,17,19,恶心
42,ZZ,27,29,口干
43,ZZ,117,119,口干
