,entity_class,start_pos,end_pos,content
0,FJ,34,38,益母草膏
1,ZZ,701,705,经水量少
2,ZZ,694,698,月经不调
3,ZZ,671,675,月经量少
4,FY,34,37,益母草
5,FY,75,78,益母草
6,FY,113,116,益母草
7,FY,198,201,益母草
8,FY,318,321,益母草
9,FY,393,396,益母草
10,FY,460,463,益母草
11,FY,509,512,益母草
12,FY,553,556,益母草
13,FY,711,714,益母草
14,FY,786,789,益母草
15,FY,853,856,益母草
16,FY,902,905,益母草
17,ZZ,672,675,经量少
18,FY,332,334,大鼠
19,FY,361,363,大鼠
20,FY,725,727,大鼠
21,FY,754,756,大鼠
22,FY,34,36,益母
23,FY,75,77,益母
24,FY,113,115,益母
25,FY,198,200,益母
26,FY,318,320,益母
27,FY,393,395,益母
28,FY,460,462,益母
29,FY,509,511,益母
30,FY,553,555,益母
31,FY,711,713,益母
32,FY,786,788,益母
33,FY,853,855,益母
34,FY,902,904,益母
35,FJ,36,38,草膏
36,FJ,514,516,降压
37,FJ,907,909,降压
38,ZF,664,666,活血
39,ZF,682,684,活血
40,ZZ,673,675,量少
41,ZZ,703,705,量少
42,ZZ,678,680,腹痛
43,FY,359,360,麻
44,FY,372,373,麻
45,FY,752,753,麻
46,FY,765,766,麻
