,entity_class,start_pos,end_pos,content
0,FY,340,345,白花蛇舌草
1,ZH,3,7,脾胃虚寒
2,ZH,213,217,脾胃虚寒
3,ZF,239,243,温中散寒
4,ZZ,53,57,面色苍白
5,ZZ,48,52,形体消瘦
6,ZZ,65,69,食少腹胀
7,ZZ,12,16,胃脘隐痛
8,ZZ,101,105,胃脘隐痛
9,FY,350,353,急性子
10,FY,308,311,黄药子
11,FY,332,335,半枝莲
12,FY,340,343,白花蛇
13,FY,292,295,清半夏
14,FJ,239,242,温中散
15,ZH,3,6,脾胃虚
16,ZH,213,216,脾胃虚
17,ZH,159,162,胃气上
18,MX,86,89,脉沉缓
19,FY,279,281,干姜
20,FY,293,295,半夏
21,FY,266,268,白术
22,FY,256,258,黄芪
23,FY,285,287,白芍
24,FY,273,275,肉桂
25,FY,308,310,黄药
26,FY,358,360,丁香
27,FY,340,342,白花
28,ZZ,142,144,嗳气
29,ZZ,71,73,便溏
30,ZZ,131,133,呕吐
31,ZZ,139,141,呕吐
32,ZZ,62,64,神疲
33,ZZ,19,21,喜按
34,ZZ,67,69,腹胀
35,ZZ,50,52,消瘦
36,ZZ,55,57,苍白
37,ZZ,65,67,食少
38,ZZ,111,113,食少
39,FY,317,318,梨
40,FY,274,275,桂
41,FY,280,281,姜
