,entity_class,start_pos,end_pos,content
0,ZH,104,108,迫血妄行
1,ZF,162,166,清热解毒
2,ZF,255,259,清热利湿
3,ZF,230,234,行气止痛
4,MX,347,351,脉沉弦数
5,FY,464,467,生山楂
6,FY,158,161,生地榆
7,FY,288,291,生地榆
8,FY,460,463,生地榆
9,FY,596,599,生地榆
10,FY,154,157,白头翁
11,FY,296,299,白头翁
12,FY,453,456,白头翁
13,FY,583,586,白头翁
14,FY,439,442,马齿苋
15,FY,303,306,生大黄
16,ZH,136,139,热毒蕴
17,MX,414,417,脉弦数
18,SX,356,359,苔黄腻
19,SX,418,421,舌质红
20,FY,145,147,银花
21,FY,265,267,银花
22,FY,593,595,枳壳
23,FY,151,153,重楼
24,FY,285,287,重楼
25,FY,465,467,山楂
26,FY,172,174,秦皮
27,FY,300,302,秦皮
28,FY,457,459,秦皮
29,FY,475,477,黄柏
30,FY,587,589,黄柏
31,FY,491,493,甘草
32,FY,179,181,大黄
33,FY,304,306,大黄
34,FY,217,219,白芍
35,FY,268,270,白芍
36,FY,436,438,白芍
37,FY,571,573,白芍
38,FY,590,592,青皮
39,FY,148,150,连翘
40,FY,275,277,连翘
41,FY,159,161,地榆
42,FY,289,291,地榆
43,FY,461,463,地榆
44,FY,597,599,地榆
45,FY,228,230,木香
46,FY,314,316,木香
47,FY,485,487,木香
48,FY,600,602,木香
49,FY,447,449,当归
50,FY,577,579,当归
51,FY,58,60,西瓜
52,FY,115,117,西瓜
53,FY,169,171,黄连
54,FY,311,313,黄连
55,FY,482,484,黄连
56,FY,606,608,黄连
57,FY,235,237,佩兰
58,FY,282,284,佩兰
59,FY,472,474,槟榔
60,FY,158,160,生地
61,FY,288,290,生地
62,FY,460,462,生地
63,FY,596,598,生地
64,ZF,162,164,清热
65,ZF,174,176,清热
66,ZF,255,257,清热
67,ZF,563,565,清热
68,ZF,230,232,行气
69,ZF,232,234,止痛
70,MX,414,416,脉弦
71,MX,548,550,脉弦
72,SX,356,358,苔黄
73,ZZ,344,346,拒按
74,ZZ,34,36,高热
75,ZZ,132,134,髙热
76,ZZ,37,39,头痛
77,ZZ,47,49,腹痛
78,ZZ,225,227,腹痛
79,ZZ,342,344,腹痛
80,ZZ,50,52,泄泻
81,ZZ,109,111,泄泻
82,ZZ,42,44,恶寒
83,ZZ,44,46,无汗
84,ZZ,378,380,汗出
