,entity_class,start_pos,end_pos,content
0,ZZ,40,46,呕吐清水痰涎
1,FJ,154,159,补中益气汤
2,ZH,3,7,脾胃阳虚
3,ZH,122,126,脾胃阳虚
4,ZH,127,131,气虚下陷
5,ZH,82,86,脾虚气陷
6,ZF,154,158,补中益气
7,SX,105,109,舌苔白滑
8,ZZ,12,16,面色苍白
9,ZZ,29,33,脘腹痞满
10,ZZ,47,51,大便稀溏
11,FY,172,175,炙甘草
12,FY,164,167,炙黄芪
13,FY,160,163,理中汤
14,FJ,160,163,理中汤
15,FJ,156,159,益气汤
16,ZH,82,85,脾虚气
17,MX,69,72,脉沉缓
18,SX,106,109,苔白滑
19,SX,57,60,舌质淡
20,FY,179,181,党参
21,FY,205,207,干姜
22,FY,173,175,甘草
23,FY,198,200,白术
24,FY,165,167,黄芪
25,FY,211,213,升麻
26,FY,186,188,当归
27,FY,217,219,柴胡
28,FY,192,194,陈皮
29,SX,106,108,苔白
30,ZZ,82,84,脾虚
31,ZZ,40,42,呕吐
32,ZZ,96,98,喜按
33,ZZ,91,93,腹痛
34,ZZ,14,16,苍白
35,FY,212,213,麻
36,FY,206,207,姜
