,entity_class,start_pos,end_pos,content
0,FJ,182,187,附子理中汤
1,ZH,5,9,脾肾阳虚
2,ZF,5,9,脾肾阳虚
3,ZF,177,181,化气行水
4,ZZ,41,45,腰膝酸软
5,ZZ,31,35,脘闷纳呆
6,ZZ,36,40,畏寒肢冷
7,ZZ,79,83,畏寒肢冷
8,ZZ,26,30,神疲乏力
9,FY,214,217,炙甘草
10,FY,235,238,山茱萸
11,FY,184,187,理中汤
12,FJ,184,187,理中汤
13,FJ,188,191,肾气丸
14,ZH,5,8,脾肾阳
15,ZH,155,158,水湿内
16,MX,55,58,脉沉弱
17,SX,51,54,舌质淡
18,FY,254,256,丹皮
19,FY,260,262,桂枝
20,FY,221,223,熟地
21,FY,200,202,党参
22,FY,182,184,附子
23,FY,266,268,附子
24,FY,194,196,干姜
25,FY,215,217,甘草
26,FY,207,209,白术
27,FY,241,243,泽泻
28,FY,236,238,茱萸
29,FY,247,249,茯苓
30,FY,235,237,山茱
31,FY,228,230,山药
32,ZH,123,125,水肿
33,ZZ,106,108,胞睑
34,ZZ,162,164,胞睑
35,ZZ,26,28,神疲
36,ZZ,28,30,乏力
37,ZZ,38,40,肢冷
38,ZZ,81,83,肢冷
39,ZZ,23,25,苍白
40,ZZ,76,78,苍白
41,ZZ,33,35,纳呆
42,ZZ,123,125,水肿
43,FY,260,261,桂
44,FY,195,196,姜
