,entity_class,start_pos,end_pos,content
0,FJ,271,276,乌鸡白凤丸
1,ZH,13,17,气血两虚
2,ZZ,23,27,腰膝酸软
3,ZZ,335,339,月经不调
4,ZZ,28,32,月经量少
5,FY,248,251,五灵脂
6,FY,651,654,巴豆油
7,FY,144,147,反甘遂
8,FY,153,156,反甘遂
9,FY,120,123,反藜芦
10,FJ,273,276,白凤丸
11,ZH,13,16,气血两
12,ZZ,29,32,经量少
13,FY,163,165,芫花
14,FY,178,180,芫花
15,FY,249,251,灵脂
16,FY,455,457,大鼠
17,FY,509,511,大鼠
18,FY,540,542,大鼠
19,FY,672,674,大鼠
20,FY,678,680,大鼠
21,FY,160,162,海藻
22,FY,175,177,海藻
23,FY,114,116,人参
24,FY,239,241,萝卜
25,FY,141,143,甘草
26,FY,150,152,甘草
27,FY,651,653,巴豆
28,FY,148,150,大戟
29,FY,157,159,大戟
30,FY,172,174,大戟
31,FY,121,123,藜芦
32,FY,127,129,藜芦
33,FY,117,119,白芍
34,FY,271,273,乌鸡
35,FY,499,501,乳糖
36,FY,145,147,甘遂
37,FY,154,156,甘遂
38,FY,169,171,甘遂
39,FY,252,254,皂荚
40,ZH,13,15,气血
41,ZF,3,5,养血
42,ZF,325,327,养血
43,ZZ,30,32,量少
44,ZZ,660,662,肿胀
45,ZZ,675,677,肿胀
46,ZZ,342,344,腹痛
47,ZZ,419,421,出血
48,FY,236,237,茶
49,FY,272,273,鸡
50,FY,630,631,鸡
51,FY,215,216,酒
52,FY,201,202,油
53,FY,653,654,油
