,entity_class,start_pos,end_pos,content
0,FJ,178,184,香砂六君子汤
1,MX,44,49,脉沉细无力
2,FY,180,184,六君子汤
3,FJ,180,184,六君子汤
4,ZH,164,168,清阳不升
5,ZH,3,7,脾胃虚弱
6,ZF,171,175,健脾益气
7,ZZ,30,34,面色萎黄
8,ZZ,86,90,气短乏力
9,ZZ,12,16,精神倦怠
10,ZZ,112,116,面色淡白
11,ZZ,25,29,气短懒言
12,ZZ,35,39,纳少便溏
13,ZZ,3,7,脾胃虚弱
14,FY,214,217,姜半夏
15,ZH,142,145,脾虚气
16,ZH,3,6,脾胃虚
17,MX,44,47,脉沉细
18,SX,40,43,苔薄白
19,SX,122,125,舌质淡
20,FY,187,189,党参
21,FY,240,242,生姜
22,FY,215,217,半夏
23,FY,208,210,甘草
24,FY,194,196,白术
25,FY,234,236,砂仁
26,FY,247,249,大枣
27,FY,201,203,茯苓
28,FY,228,230,木香
29,FY,221,223,陈皮
30,ZH,152,154,气血
31,SX,40,42,苔薄
32,ZZ,35,37,纳少
33,ZZ,37,39,便溏
34,ZZ,130,132,便溏
35,ZZ,98,100,脾虚
36,ZZ,142,144,脾虚
37,ZZ,17,19,嗜睡
38,ZZ,83,85,嗜睡
39,ZZ,22,24,乏力
40,ZZ,88,90,乏力
41,ZZ,14,16,倦怠
42,ZZ,81,83,倦怠
43,ZZ,25,27,气短
44,ZZ,86,88,气短
45,ZZ,13,15,神倦
46,ZZ,128,130,腹泻
47,FY,248,249,枣
48,FY,214,215,姜
49,FY,241,242,姜
