,entity_class,start_pos,end_pos,content
0,FJ,285,290,中满分消丸
1,ZH,214,218,迫血妄行
2,ZH,43,47,大便秘结
3,ZH,115,119,湿热壅滞
4,ZF,115,119,湿热壅滞
5,SX,48,52,舌边尖红
6,ZZ,43,47,大便秘结
7,ZZ,33,37,烦热口苦
8,ZZ,38,42,小便赤涩
9,ZZ,173,177,小便赤涩
10,FY,305,308,炙甘草
11,FY,384,387,炒枳实
12,FY,369,372,炒黄连
13,FY,353,356,炒知母
14,FY,319,322,白茯苓
15,FY,361,364,炒黄芩
16,FY,327,330,干生姜
17,ZH,254,257,水湿内
18,ZH,115,118,湿热壅
19,ZH,266,269,湿热蕴
20,MX,61,64,脉弦数
21,SX,53,56,苔黄腻
22,FY,328,330,生姜
23,FY,319,321,白茯
24,FY,299,301,人参
25,FY,377,379,半夏
26,FY,306,308,甘草
27,FY,293,295,白术
28,FY,392,394,厚朴
29,FY,354,356,知母
30,FY,341,343,泽泻
31,FY,335,337,砂仁
32,FY,312,314,猪苓
33,FY,320,322,茯苓
34,FY,385,387,枳实
35,FY,362,364,黄芩
36,FY,370,372,黄连
37,FY,347,349,陈皮
38,FJ,288,290,消丸
39,ZF,273,275,清热
40,MX,61,63,脉弦
41,SX,53,55,苔黄
42,ZZ,20,22,拒按
43,ZZ,87,89,拒按
44,ZZ,148,150,拒按
45,ZZ,44,46,便秘
46,ZZ,206,208,吐血
47,ZZ,33,35,烦热
48,ZZ,35,37,口苦
49,ZZ,209,211,便血
50,ZZ,102,104,腹满
51,ZZ,133,135,腹满
52,FY,363,364,芩
53,FY,329,330,姜
