,entity_class,start_pos,end_pos,content
0,ZH,105,109,脾胃虚寒
1,ZH,493,497,湿热下注
2,ZH,535,539,湿热下注
3,ZH,97,101,脾胃虚弱
4,ZZ,548,552,赤白带下
5,ZZ,68,72,带下清稀
6,ZZ,506,510,白带量多
7,ZZ,493,497,湿热下注
8,ZZ,535,539,湿热下注
9,ZZ,97,101,脾胃虚弱
10,FY,361,364,巴豆油
11,ZH,493,496,湿热下
12,ZH,535,538,湿热下
13,ZH,97,100,脾胃虚
14,ZH,105,108,脾胃虚
15,FY,377,379,大鼠
16,FY,361,363,巴豆
17,FY,419,421,葡萄
18,ZZ,369,371,肿胀
19,ZZ,381,383,肿胀
20,ZZ,133,135,尿痛
21,ZZ,285,287,恶心
22,ZZ,150,152,头晕
23,ZZ,282,284,头晕
24,ZZ,127,129,尿频
25,ZZ,279,281,头昏
26,ZZ,81,83,阴痒
27,ZZ,85,87,赤带
28,ZZ,395,397,出血
29,FY,404,405,醋
30,FY,37,38,油
31,FY,363,364,油
32,FY,518,519,油
