,entity_class,start_pos,end_pos,content
0,ZH,89,93,气血两虚
1,ZF,49,53,祛瘀生新
2,ZF,607,611,祛瘀生新
3,ZZ,106,110,伴有头晕
4,ZZ,20,24,月经不调
5,ZZ,56,60,月经量少
6,ZZ,96,100,月经量少
7,ZZ,614,618,月经量少
8,ZZ,113,117,疲乏无力
9,ZZ,108,112,头晕心悸
10,ZH,89,92,气血两
11,ZZ,57,60,经量少
12,ZZ,97,100,经量少
13,ZZ,179,182,经量少
14,ZZ,615,618,经量少
15,ZH,89,91,气血
16,ZF,8,10,活血
17,ZF,49,51,祛瘀
18,ZF,607,609,祛瘀
19,ZZ,110,112,心悸
20,ZZ,58,60,量少
21,ZZ,98,100,量少
22,ZZ,180,182,量少
23,ZZ,616,618,量少
24,ZZ,66,68,腹痛
25,ZZ,220,222,腹痛
26,ZZ,624,626,腹痛
27,ZZ,108,110,头晕
28,ZZ,226,228,出血
29,ZZ,103,105,质稀
