,entity_class,start_pos,end_pos,content
0,ZH,149,153,气滞血瘀
1,ZH,188,192,活血止痛
2,SX,58,62,舌质紫暗
3,ZZ,22,26,固定不移
4,ZZ,51,55,肌肤枯燥
5,FY,292,295,急性子
6,FY,208,211,五灵脂
7,FY,268,271,黄药子
8,FY,223,226,露蜂房
9,FY,284,287,半枝莲
10,FY,276,279,土鳖虫
11,FY,245,248,穿山甲
12,FY,316,319,干蟾皮
13,FY,308,311,仙鹤草
14,FY,200,203,生蒲黄
15,ZH,154,157,痰湿蕴
16,ZH,149,152,气滞血
17,ZH,166,169,热毒内
18,MX,71,74,脉沉细
19,SX,58,61,舌质紫
20,FY,276,278,土鳖
21,FY,209,211,灵脂
22,FY,231,233,鳖甲
23,FY,316,318,干蟾
24,FY,224,226,蜂房
25,FY,201,203,蒲黄
26,FY,246,248,山甲
27,FY,253,255,蚤休
28,FY,268,270,黄药
29,FY,238,240,赤芍
30,FY,216,218,莪术
31,ZH,173,175,气血
32,ZH,149,151,气滞
33,ZF,190,192,止痛
34,ZF,188,190,活血
35,ZF,185,187,祛瘀
36,ZZ,90,92,拒按
37,ZZ,38,40,消瘦
38,ZZ,122,124,消瘦
39,ZZ,48,50,便血
40,ZZ,98,100,便血
41,ZZ,128,130,便血
42,ZZ,41,43,食少
43,FY,317,318,蟾
