,entity_class,start_pos,end_pos,content
0,FJ,887,892,加味保和丸
1,FY,840,844,炒酸枣仁
2,FJ,648,652,四君子汤
3,ZH,551,555,肝火犯胃
4,ZH,429,433,脾胃气虚
5,ZH,305,309,升降失常
6,ZH,584,588,脾胃虚弱
7,ZH,589,593,肝胃不和
8,ZF,638,642,益气健脾
9,SX,589,593,肝胃不和
10,ZZ,546,550,气郁化火
11,ZZ,576,580,睡眠不安
12,ZZ,6,10,肝气犯胃
13,ZZ,740,744,肝气犯胃
14,ZZ,584,588,脾胃虚弱
15,ZZ,147,151,食欲不振
16,ZZ,525,529,食欲不振
17,ZZ,589,593,肝胃不和
18,FY,718,721,炙甘草
19,FY,703,706,鸡内金
20,FY,679,682,白芍药
21,FY,714,717,吴茱萸
22,FY,686,689,仙鹤草
23,FY,841,844,酸枣仁
24,FJ,653,656,四逆散
25,FJ,657,660,左金丸
26,FJ,889,892,保和丸
27,ZH,541,544,肝气郁
28,ZH,584,587,脾胃虚
29,ZH,589,592,肝胃不
30,ZH,6,9,肝气犯
31,ZH,740,743,肝气犯
32,ZH,546,549,气郁化
33,ZH,369,372,血脉瘀
34,ZH,551,554,肝火犯
35,ZH,429,432,脾胃气
36,MX,757,760,脉细弦
37,SX,753,756,苔薄白
38,SX,878,881,苔薄白
39,SX,874,877,舌淡红
40,ZZ,295,298,胃脘痛
41,ZZ,343,346,胃脘痛
42,ZZ,397,400,胃脘痛
43,ZZ,441,444,胃脘痛
44,FY,700,702,枳壳
45,FY,673,675,党参
46,FY,714,716,吴茱
47,FY,680,682,芍药
48,FY,841,843,酸枣
49,FY,719,721,甘草
50,FY,670,672,白术
51,FY,664,666,黄芪
52,FY,842,844,枣仁
53,FY,837,839,石斛
54,FY,679,681,白芍
55,FY,715,717,茱萸
56,FY,683,685,乌药
57,FY,676,678,茯苓
58,FY,697,699,柴胡
59,FY,690,692,白及
60,FY,711,713,黄连
61,FJ,658,660,金丸
62,ZH,388,390,气血
63,ZH,542,544,气郁
64,ZH,546,548,气郁
65,ZF,614,616,调气
66,ZF,329,331,降胃
67,ZF,451,453,疏肝
68,ZF,610,612,疏肝
69,ZF,643,645,疏肝
70,MX,757,759,脉细
71,MX,882,884,脉细
72,SX,750,752,舌红
73,SX,874,876,舌淡
74,SX,753,755,苔薄
75,SX,878,880,苔薄
76,ZZ,144,146,嗳气
77,ZZ,536,538,嗳气
78,ZZ,489,491,脾虚
79,ZZ,750,752,舌红
80,ZZ,859,861,疼痛
81,ZZ,42,44,暧气
82,ZZ,223,225,口干
83,ZZ,812,814,口干
84,ZZ,542,544,气郁
85,ZZ,546,548,气郁
86,ZZ,221,223,纳差
87,ZZ,166,168,出血
88,ZZ,569,571,出血
89,FY,172,173,麦
90,FY,842,843,枣
91,FY,703,704,鸡
