,entity_class,start_pos,end_pos,content
0,ZH,36,40,肝肾不足
1,ZH,242,246,肝肾不足
2,ZH,936,940,肝肾不足
3,FY,72,75,枸杞子
4,FY,798,801,枸杞子
5,FY,68,71,女贞子
6,FY,794,797,女贞子
7,FY,76,79,桑寄生
8,FY,802,805,桑寄生
9,FY,64,67,墨旱莲
10,FY,89,92,熟地黄
11,FY,815,818,熟地黄
12,FY,60,63,何首乌
13,ZH,36,39,肝肾不
14,ZH,242,245,肝肾不
15,ZH,936,939,肝肾不
16,FY,89,91,熟地
17,FY,815,817,熟地
18,FY,68,70,女贞
19,FY,794,796,女贞
20,FY,80,82,黄精
21,FY,806,808,黄精
22,FY,86,88,黄芪
23,FY,812,814,黄芪
24,FY,77,79,寄生
25,FY,803,805,寄生
26,FY,73,75,杞子
27,FY,799,801,杞子
28,FY,65,67,旱莲
29,FY,72,74,枸杞
30,FY,798,800,枸杞
31,FY,90,92,地黄
32,FY,816,818,地黄
33,FY,93,95,灵芝
34,FY,819,821,灵芝
35,FY,61,63,首乌
36,FY,47,49,头发
37,FY,253,255,头发
38,FY,947,949,头发
39,FY,152,153,蜜
40,FY,186,187,蜜
41,FY,208,209,蜜
42,FY,836,837,蜜
43,FY,862,863,蜜
44,FY,978,979,蜜
45,FY,1363,1364,蜜
46,FY,1502,1503,蜜
47,FY,165,166,麻
48,FY,221,222,麻
49,FY,849,850,麻
50,FY,991,992,麻
51,FY,179,180,盐
52,FY,855,856,盐
53,FY,1356,1357,盐
54,FY,1495,1496,盐
55,FY,283,284,油
56,FY,519,520,油
57,FY,744,745,油
58,FY,998,999,油
59,FY,1007,1008,油
