,entity_class,start_pos,end_pos,content
0,ZH,165,169,大便秘结
1,ZH,187,191,脾胃虚弱
2,ZZ,28,32,气短乏力
3,ZZ,170,174,多食易饥
4,ZZ,165,169,大便秘结
5,ZZ,98,102,下肢浮肿
6,ZZ,187,191,脾胃虚弱
7,ZZ,38,42,头晕心悸
8,FY,244,247,草决明
9,FY,267,270,生白术
10,FY,252,255,薏苡仁
11,ZH,187,190,脾胃虚
12,ZH,154,157,水湿内
13,ZH,4,7,脾虚痰
14,ZH,144,147,脾气亏
15,FY,124,126,醇酒
16,FY,260,262,防已
17,FY,253,255,苡仁
18,FY,223,225,荷叶
19,FY,268,270,白术
20,FY,282,284,黄芪
21,FY,230,232,泽泻
22,FY,252,254,薏苡
23,FY,237,239,茯苓
24,FY,275,277,陈皮
25,FY,245,247,决明
26,ZF,216,218,祛瘀
27,MX,64,66,脉细
28,SX,58,60,苔白
29,ZZ,23,25,胸闷
30,ZZ,40,42,心悸
31,ZZ,4,6,脾虚
32,ZZ,166,168,便秘
33,ZZ,30,32,乏力
34,ZZ,43,45,腹胀
35,ZZ,35,37,倦怠
36,ZZ,95,97,倦怠
37,ZZ,28,30,气短
38,ZZ,103,105,气短
39,ZZ,38,40,头晕
40,FY,125,126,酒
