,entity_class,start_pos,end_pos,content
0,ZH,473,477,气血两虚
1,ZH,101,105,脾胃虚弱
2,ZZ,106,110,呕吐泄泻
3,ZZ,478,482,胸闷气短
4,ZZ,493,497,全身乏力
5,ZZ,101,105,脾胃虚弱
6,ZZ,111,115,腹胀便溏
7,ZH,101,104,脾胃虚
8,ZH,473,476,气血两
9,FJ,52,54,感冒
10,ZH,473,475,气血
11,ZF,463,465,养血
12,ZF,514,516,养血
13,ZZ,478,480,胸闷
14,ZZ,113,115,便溏
15,ZZ,490,492,腿软
16,ZZ,106,108,呕吐
17,ZZ,495,497,乏力
18,ZZ,111,113,腹胀
19,ZZ,483,485,失眠
20,ZZ,118,120,痰多
21,ZZ,480,482,气短
22,ZZ,488,490,腰酸
23,ZZ,54,56,发热
24,ZZ,485,487,健忘
25,ZZ,116,118,咳嗽
26,ZZ,108,110,泄泻
27,ZZ,129,131,口干
28,ZZ,213,215,口干
29,ZZ,136,138,出血
30,FY,400,401,蜡
31,FY,34,35,蜜
32,FY,435,436,蜜
33,FY,71,72,油
34,FY,81,82,油
