,entity_class,start_pos,end_pos,content
0,ZH,214,219,瘀血阻络证
1,ZH,111,115,脾胃气虚
2,ZH,6,10,肝胃不和
3,ZH,84,88,肝胃不和
4,SX,6,10,肝胃不和
5,SX,84,88,肝胃不和
6,ZZ,71,75,形体消瘦
7,ZZ,105,109,形体消瘦
8,ZZ,6,10,肝胃不和
9,ZZ,84,88,肝胃不和
10,FY,155,158,制香附
11,FY,172,175,川楝子
12,FY,166,169,延胡索
13,ZH,11,14,气滞血
14,ZH,6,9,肝胃不
15,ZH,84,87,肝胃不
16,ZH,214,217,瘀血阻
17,ZH,111,114,脾胃气
18,MX,224,227,脉弦滑
19,MX,334,337,脉弦滑
20,FY,183,185,党参
21,FY,156,158,香附
22,FY,166,168,延胡
23,FY,427,429,紫菀
24,FY,178,180,白芍
25,FY,167,169,胡索
26,FY,199,201,红花
27,FY,346,348,红花
28,FY,161,163,木香
29,FY,350,352,黄芩
30,FY,172,174,川楝
31,FY,188,190,陈皮
32,ZH,13,15,血疲
33,ZH,11,13,气滞
34,ZF,126,128,泄肝
35,ZF,145,147,泄肝
36,MX,224,226,脉弦
37,MX,334,336,脉弦
38,ZZ,66,68,乏力
39,ZZ,73,75,消瘦
40,ZZ,107,109,消瘦
41,ZZ,53,55,嘈杂
42,ZZ,80,82,嘈杂
43,ZZ,270,272,嘈杂
44,ZZ,309,311,嘈杂
45,ZZ,371,373,嘈杂
46,ZZ,402,404,嘈杂
47,ZZ,411,413,咳嗽
48,ZZ,63,65,口干
49,ZZ,280,282,口干
50,ZZ,0,2,胃痛
51,ZZ,3,5,胃痛
52,ZZ,16,18,胃痛
53,ZZ,47,49,胃痛
54,ZZ,78,80,胃痛
55,ZZ,263,265,胃痛
56,ZZ,304,306,胃痛
57,ZZ,366,368,胃痛
58,ZZ,400,402,胃痛
59,ZZ,36,38,出血
60,FY,351,352,芩
