,entity_class,start_pos,end_pos,content
0,ZH,371,375,血溢脉外
1,ZF,383,387,清热解毒
2,ZF,388,392,凉血养阴
3,FY,406,409,水牛角
4,FY,451,454,金银花
5,FJ,400,403,清营汤
6,ZH,3,6,胃火炽
7,ZH,193,196,胃火炽
8,ZH,295,298,气血瘀
9,MX,96,99,脉弦数
10,SX,88,91,舌质红
11,SX,347,350,舌质红
12,SX,92,95,苔薄黄
13,FY,452,454,银花
14,FY,439,441,丹参
15,FY,172,174,牛乳
16,FY,451,453,金银
17,FY,421,423,元参
18,FY,458,460,连翘
19,FY,427,429,竹叶
20,FY,407,409,牛角
21,FY,433,435,麦冬
22,FY,445,447,黄连
23,FY,414,416,生地
24,ZH,295,297,气血
25,ZF,383,385,清热
26,ZF,395,397,活血
27,MX,96,98,脉弦
28,MX,354,356,脉数
29,SX,351,353,苔黄
30,SX,92,94,苔薄
31,ZZ,82,84,尿血
32,ZZ,287,289,尿血
33,ZZ,61,63,便秘
34,ZZ,341,343,便秘
35,ZZ,85,87,便血
36,ZZ,310,312,便血
37,ZZ,77,79,腹痛
38,ZZ,307,309,腹痛
39,ZZ,58,60,口渴
40,ZZ,338,340,口渴
41,ZZ,55,57,发热
42,ZZ,335,337,发热
43,ZZ,69,71,鼻衄
44,ZZ,269,271,鼻衄
45,ZZ,64,66,尿黄
46,ZZ,344,346,尿黄
47,FY,433,434,麦
