,entity_class,start_pos,end_pos,content
0,FJ,538,543,黄芪建中汤
1,ZH,282,286,命门火衰
2,ZH,18,22,湿困中焦
3,ZH,212,216,肾阳不足
4,ZH,13,17,脾肾阳虚
5,ZH,226,230,脾肾阳虚
6,ZH,409,413,中焦寒湿
7,ZF,463,467,温中燥湿
8,ZF,13,17,脾肾阳虚
9,ZF,226,230,脾肾阳虚
10,ZF,335,339,温中健脾
11,ZF,505,509,温中健脾
12,ZZ,1049,1053,腰酸乏力
13,ZZ,685,689,面色无华
14,FY,552,555,炙甘草
15,FY,360,363,破故纸
16,FY,371,374,破故纸
17,FY,899,902,破故纸
18,FY,1154,1157,破故纸
19,FY,879,882,益母草
20,FY,1098,1101,旋复花
21,FY,860,863,生地黄
22,FY,944,947,大腹皮
23,FY,622,625,女贞子
24,FY,577,580,马齿苋
25,FY,892,895,鱼腥草
26,FY,420,423,伏龙肝
27,FY,1111,1114,炙百合
28,FY,958,961,旱莲草
29,FY,376,379,补骨脂
30,FY,615,618,车前草
31,FY,951,954,车前草
32,FY,364,367,灶心土
33,FY,416,419,灶心土
34,FY,867,870,牛蒡子
35,FY,906,909,仙鹤草
36,FY,1118,1121,车前子
37,FJ,851,854,黄土汤
38,FJ,540,543,建中汤
39,ZH,13,16,脾肾阳
40,ZH,226,229,脾肾阳
41,ZH,282,285,命门火
42,ZH,174,177,脾虚湿
43,MX,1054,1057,脉沉细
44,ZZ,835,838,有血块
45,FY,945,947,腹皮
46,FY,1069,1071,百合
47,FY,1112,1114,百合
48,FY,622,624,女贞
49,FY,559,561,白果
50,FY,643,645,黄土
51,FY,851,853,黄土
52,FY,967,969,黄土
53,FY,1181,1183,黄土
54,FY,867,869,牛蒡
55,FY,926,928,香附
56,FY,565,567,玄参
57,FY,1099,1101,复花
58,FY,1130,1132,藿香
59,FY,376,378,补骨
60,FY,868,870,蒡子
61,FY,635,637,桔梗
62,FY,1161,1163,桔梗
63,FY,553,555,甘草
64,FY,932,934,苍术
65,FY,1086,1088,苍术
66,FY,1173,1175,川断
67,FY,938,940,白术
68,FY,1167,1169,白术
69,FY,538,540,黄芪
70,FY,546,548,黄芪
71,FY,1080,1082,黄芪
72,FY,886,888,知母
73,FY,584,586,芡实
74,FY,958,960,旱莲
75,FY,913,915,石斛
76,FY,571,573,白芍
77,FY,1092,1094,白芍
78,FY,629,631,元胡
79,FY,1125,1127,白蔻
80,FY,861,863,地黄
81,FY,597,599,扁豆
82,FY,920,922,扁豆
83,FY,1148,1150,扁豆
84,FY,377,379,骨脂
85,FY,1071,1073,乌药
86,FY,1136,1138,乌药
87,FY,1065,1067,代赭
88,FY,361,363,故纸
89,FY,372,374,故纸
90,FY,900,902,故纸
91,FY,1155,1157,故纸
92,FY,590,592,赤芍
93,FY,615,617,车前
94,FY,951,953,车前
95,FY,1118,1120,车前
96,FY,609,611,陈皮
97,FY,860,862,生地
98,FY,603,605,山药
99,FY,873,875,山药
100,FY,1142,1144,山药
101,FY,879,881,益母
102,FY,944,946,大腹
103,ZZ,174,176,脾虚
104,ZZ,1051,1053,乏力
105,ZZ,682,684,消瘦
106,ZZ,1038,1040,腹痛
107,ZZ,1049,1051,腰酸
108,ZZ,1240,1242,头晕
109,ZZ,738,740,尿频
110,ZZ,242,244,泄泻
111,ZZ,725,727,纳差
112,ZZ,728,730,胃痛
113,ZZ,846,848,咽红
114,ZZ,0,2,腹泻
115,ZZ,25,27,腹泻
116,ZZ,47,49,腹泻
117,ZZ,152,154,腹泻
118,ZZ,160,162,腹泻
119,ZZ,233,235,腹泻
120,ZZ,677,679,腹泻
121,ZZ,758,760,腹泻
122,ZZ,799,801,腹泻
123,ZZ,811,813,腹泻
124,ZZ,1015,1017,腹泻
125,ZZ,1261,1263,腹泻
