,entity_class,start_pos,end_pos,content
0,ZH,3,7,心血不足
1,ZH,136,140,心血不足
2,SX,27,31,舌质淡红
3,ZZ,22,26,倦怠乏力
4,ZZ,17,21,面色不华
5,ZZ,52,56,面色不华
6,FY,277,280,炙甘草
7,FY,269,272,龙眼肉
8,FY,254,257,酸枣仁
9,FJ,209,212,归脾汤
10,ZH,80,83,脾胃虚
11,ZH,166,169,脾胃虚
12,ZH,130,133,心脾两
13,SX,27,30,舌质淡
14,FY,247,249,远志
15,FY,269,271,龙眼
16,FY,213,215,人参
17,FY,254,256,酸枣
18,FY,240,242,茯神
19,FY,278,280,甘草
20,FY,226,228,白术
21,FY,219,221,黄芪
22,FY,255,257,枣仁
23,FY,262,264,木香
24,FY,233,235,当归
25,ZH,85,87,气血
26,ZZ,0,2,心悸
27,ZZ,12,14,心悸
28,ZZ,47,49,心悸
29,ZZ,24,26,乏力
30,ZZ,22,24,倦怠
31,ZZ,14,16,头晕
32,ZZ,49,51,头晕
33,FY,255,256,枣
