,entity_class,start_pos,end_pos,content
0,SX,235,239,舌红苔黄
1,FY,93,96,乌梅炭
2,FY,192,195,旋复花
3,FY,196,199,代赭石
4,FY,123,126,荔枝核
5,FJ,36,39,开关散
6,FJ,88,91,开关散
7,FY,119,121,冰片
8,FY,203,205,冰片
9,FY,212,214,冰片
10,FY,197,199,赭石
11,FY,193,195,复花
12,FY,97,99,硇砂
13,FY,113,115,蚯蚓
14,FY,123,125,荔枝
15,FY,189,191,蒲黄
16,FY,186,188,大黄
17,FY,93,95,乌梅
18,FY,196,198,代赭
19,FY,100,102,青黛
20,FY,200,202,白及
21,FY,183,185,生地
22,SX,235,237,舌红
23,SX,237,239,苔黄
24,ZZ,235,237,舌红
25,ZZ,25,27,胸痛
26,ZZ,31,33,烦躁
27,ZZ,28,30,便结
28,FY,94,95,梅
