,entity_class,start_pos,end_pos,content
0,FJ,164,168,四君子汤
1,ZH,3,7,脾胃虚弱
2,ZF,159,163,扶正祛邪
3,ZF,154,158,健脾益气
4,ZZ,92,96,局部硬结
5,ZZ,29,33,面色萎黄
6,ZZ,34,38,倦怠乏力
7,ZZ,39,43,食欲减退
8,ZZ,3,7,脾胃虚弱
9,FY,190,193,炙甘草
10,ZH,3,6,脾胃虚
11,ZH,84,87,脾虚湿
12,SX,44,47,舌质淡
13,FY,210,212,枳壳
14,FY,171,173,党参
15,FY,191,193,甘草
16,FY,178,180,白术
17,FY,197,199,白芍
18,FY,184,186,茯苓
19,FY,203,205,当归
20,ZH,113,115,气血
21,ZH,123,125,气血
22,MX,48,50,脉弱
23,ZZ,12,14,胞睑
24,ZZ,59,61,胞睑
25,ZZ,143,145,胞睑
26,ZZ,84,86,脾虚
27,ZZ,120,122,脾虚
28,ZZ,36,38,乏力
29,ZZ,34,36,倦怠
