,entity_class,start_pos,end_pos,content
0,ZF,127,131,清热解毒
1,ZF,150,154,清热利湿
2,ZF,132,136,收涩止血
3,FY,182,185,五倍子
4,FY,305,308,五倍子
5,FY,312,315,白及粉
6,FY,182,184,五倍
7,FY,305,307,五倍
8,FY,148,150,黄柏
9,FY,293,295,黄柏
10,FY,354,356,绿豆
11,FY,318,320,贯众
12,FY,145,147,大黄
13,FY,299,301,大黄
14,FY,206,208,白及
15,FY,312,314,白及
16,FY,77,79,珊瑚
17,ZH,435,437,水肿
18,ZH,527,529,水肿
19,ZF,127,129,清热
20,ZF,150,152,清热
21,ZF,196,198,清热
22,ZF,213,215,收敛
23,ZZ,10,12,便血
24,ZZ,104,106,便血
25,ZZ,492,494,便血
26,ZZ,435,437,水肿
27,ZZ,527,529,水肿
28,ZZ,459,461,出血
29,ZZ,535,537,出血
