,entity_class,start_pos,end_pos,content
0,FJ,263,268,乌鸡白凤丸
1,ZH,35,39,气血两虚
2,ZZ,45,49,腰膝酸软
3,ZZ,707,711,月经不调
4,ZZ,50,54,月经量少
5,FY,240,243,五灵脂
6,FY,628,631,巴豆油
7,FY,145,148,反甘遂
8,FY,121,124,反藜芦
9,FJ,265,268,白凤丸
10,ZH,35,38,气血两
11,ZZ,51,54,经量少
12,FY,155,157,芫花
13,FY,170,172,芫花
14,FY,241,243,灵脂
15,FY,432,434,大鼠
16,FY,486,488,大鼠
17,FY,517,519,大鼠
18,FY,649,651,大鼠
19,FY,655,657,大鼠
20,FY,152,154,海藻
21,FY,167,169,海藻
22,FY,115,117,人参
23,FY,231,233,萝卜
24,FY,142,144,甘草
25,FY,628,630,巴豆
26,FY,149,151,大戟
27,FY,164,166,大戟
28,FY,122,124,藜芦
29,FY,128,130,藜芦
30,FY,118,120,白芍
31,FY,263,265,乌鸡
32,FY,476,478,乳糖
33,FY,146,148,甘遂
34,FY,161,163,甘遂
35,FY,244,246,皂荚
36,ZH,35,37,气血
37,ZF,25,27,养血
38,ZF,697,699,养血
39,ZZ,52,54,量少
40,ZZ,637,639,肿胀
41,ZZ,652,654,肿胀
42,ZZ,714,716,腹痛
43,ZZ,396,398,出血
44,FY,313,314,蜜
45,FY,228,229,茶
46,FY,264,265,鸡
47,FY,607,608,鸡
48,FY,207,208,酒
49,FY,193,194,油
50,FY,630,631,油
