,entity_class,start_pos,end_pos,content
0,ZH,6,10,中焦虚寒
1,ZH,89,93,中焦虚寒
2,ZH,104,108,中焦虚寒
3,ZF,97,101,温中散寒
4,ZZ,216,220,脘腹胀痛
5,FY,142,145,炙甘草
6,FY,374,377,炙甘草
7,FY,170,173,川楝子
8,FJ,97,100,温中散
9,MX,304,307,脉细弱
10,FY,160,162,桂枝
11,FY,356,358,藿梗
12,FY,136,138,党参
13,FY,311,313,党参
14,FY,182,184,生姜
15,FY,349,351,香附
16,FY,131,133,干姜
17,FY,327,329,半夏
18,FY,143,145,甘草
19,FY,375,377,甘草
20,FY,148,150,白术
21,FY,317,319,白术
22,FY,154,156,白芍
23,FY,363,365,白芍
24,FY,165,167,元胡
25,FY,369,371,元胡
26,FY,333,335,砂仁
27,FY,177,179,大枣
28,FY,338,340,木香
29,FY,343,345,佩兰
30,FY,170,172,川楝
31,FY,322,324,陈皮
32,MX,304,306,脉细
33,MX,237,239,脉缓
34,SX,301,303,苔薄
35,ZZ,27,29,高热
36,ZZ,223,225,喜按
37,ZZ,217,219,腹胀
38,ZZ,0,2,腹痛
39,ZZ,3,5,腹痛
40,ZZ,17,19,腹痛
41,ZZ,40,42,腹痛
42,ZZ,195,197,腹痛
43,ZZ,292,294,腹痛
44,ZZ,14,16,发热
45,ZZ,110,112,发热
46,ZZ,122,124,发热
47,ZZ,198,200,发热
48,ZZ,228,230,腹泻
49,FY,160,161,桂
50,FY,178,179,枣
51,FY,132,133,姜
52,FY,183,184,姜
