,entity_class,start_pos,end_pos,content
0,ZH,11,15,湿热内蕴
1,ZH,16,20,肠胃不和
2,ZH,6,10,脾胃虚弱
3,ZF,162,166,清热利湿
4,MX,303,307,脉象沉弦
5,SX,298,302,舌苔白腻
6,ZZ,6,10,脾胃虚弱
7,FY,215,218,五倍子
8,FY,200,203,白头翁
9,FY,186,189,赤白芍
10,FY,190,193,六一散
11,FY,204,207,马齿苋
12,FY,240,243,鸦胆子
13,ZH,6,9,脾胃虚
14,ZH,11,14,湿热内
15,ZH,16,19,肠胃不
16,SX,299,302,苔白腻
17,FY,208,210,银花
18,FY,229,231,生姜
19,FY,183,185,香附
20,FY,215,217,五倍
21,FY,223,225,紫蔻
22,FY,180,182,秦皮
23,FY,240,242,鸦胆
24,FY,187,189,白芍
25,FY,232,234,乌梅
26,FY,226,228,木香
27,ZF,162,164,清热
28,SX,299,301,苔白
29,ZZ,69,71,消瘦
30,ZZ,0,2,泄泻
31,ZZ,3,5,泄泻
32,ZZ,276,278,泄泻
33,ZZ,28,30,腹泻
34,FY,233,234,梅
35,FY,230,231,姜
36,FY,177,178,酒
