,entity_class,start_pos,end_pos,content
0,FJ,682,687,参苓白术散
1,FJ,172,176,痛泻要方
2,ZH,319,323,脾虚湿滞
3,ZH,17,21,脾肾阳虚
4,ZH,252,256,脾肾阳虚
5,ZF,17,21,脾肾阳虚
6,ZF,252,256,脾肾阳虚
7,MX,551,555,脉沉细弱
8,ZZ,523,527,四肢欠温
9,ZZ,513,517,面色少华
10,ZZ,496,500,纳呆便溏
11,FY,406,409,炮姜炭
12,FY,414,417,炙甘草
13,FY,424,427,炒白术
14,FY,362,365,鹿角霜
15,FY,641,644,鹿角霜
16,FY,435,438,菟丝子
17,FY,389,392,理中汤
18,FY,649,652,炒山药
19,FY,350,353,肉豆蔻
20,FY,410,413,肉豆蔻
21,FY,399,402,熟附片
22,FY,358,361,巴戟天
23,FY,637,640,巴戟天
24,FY,354,357,补骨脂
25,FY,431,434,补骨脂
26,FY,329,332,车前子
27,FY,443,446,车前子
28,FJ,263,266,理中丸
29,FJ,684,687,白术散
30,FJ,389,392,理中汤
31,FJ,162,165,枳术丸
32,FJ,393,396,四神丸
33,FJ,688,691,四神丸
34,ZH,17,20,脾肾阳
35,ZH,252,255,脾肾阳
36,ZH,319,322,脾虚湿
37,MX,551,554,脉沉细
38,SX,538,541,舌淡胖
39,FY,421,423,党参
40,FY,354,356,补骨
41,FY,431,433,补骨
42,FY,358,360,巴戟
43,FY,637,639,巴戟
44,FY,415,417,甘草
45,FY,425,427,白术
46,FY,684,686,白术
47,FY,428,430,白芍
48,FY,440,442,扁豆
49,FY,351,353,豆蔻
50,FY,411,413,豆蔻
51,FY,403,405,肉桂
52,FY,355,357,骨脂
53,FY,432,434,骨脂
54,FY,407,409,姜炭
55,FY,400,402,附片
56,FY,362,364,鹿角
57,FY,641,643,鹿角
58,FY,435,437,菟丝
59,FY,329,331,车前
60,FY,443,445,车前
61,FY,399,401,熟附
62,FY,406,408,炮姜
63,FY,650,652,山药
64,ZH,247,249,湿滞
65,ZH,321,323,湿滞
66,SX,547,549,苔滑
67,SX,538,540,舌淡
68,ZZ,498,500,便溏
69,ZZ,319,321,脾虚
70,ZZ,530,532,腰痛
71,ZZ,488,490,喜按
72,ZZ,520,522,乏力
73,ZZ,39,41,腹痛
74,ZZ,81,83,腹痛
75,ZZ,110,112,腹痛
76,ZZ,601,603,腹痛
77,ZZ,608,610,便泄
78,ZZ,518,520,头昏
79,ZZ,496,498,纳呆
80,ZZ,242,244,泄泻
81,ZZ,42,44,腹泻
82,ZZ,84,86,腹泻
83,FY,261,262,桂
84,FY,295,296,桂
85,FY,367,368,桂
86,FY,404,405,桂
87,FY,435,436,菟
88,FY,407,408,姜
89,FY,124,125,油
