,entity_class,start_pos,end_pos,content
0,SX,307,311,舌苔厚腻
1,ZZ,157,161,吞咽困难
2,ZZ,98,102,精神倦怠
3,FY,264,267,全瓜蒌
4,FY,377,380,全瓜蒌
5,FY,143,146,旋复花
6,FY,254,257,旋复花
7,FY,410,413,旋复花
8,FY,147,150,代赭石
9,FY,247,250,代赭石
10,FY,403,406,代赭石
11,FY,228,231,苦桔梗
12,FY,222,225,紫厚朴
13,FY,203,206,大力子
14,FY,443,446,大力子
15,FY,277,280,茜草根
16,FY,420,423,茜草根
17,FY,449,452,山慈姑
18,FY,215,218,怀牛膝
19,FY,437,440,怀牛膝
20,FY,209,212,法半夏
21,FY,397,400,法半夏
22,FY,456,459,绿萼梅
23,FY,241,244,莱菔子
24,MX,312,315,脉细软
25,SX,308,311,苔厚腻
26,FY,285,287,丹参
27,FY,427,429,丹参
28,FY,148,150,赭石
29,FY,248,250,赭石
30,FY,404,406,赭石
31,FY,137,139,茜草
32,FY,277,279,茜草
33,FY,420,422,茜草
34,FY,144,146,复花
35,FY,255,257,复花
36,FY,411,413,复花
37,FY,229,231,桔梗
38,FY,210,212,半夏
39,FY,398,400,半夏
40,FY,223,225,厚朴
41,FY,265,267,瓜蒌
42,FY,378,380,瓜蒌
43,FY,392,394,油朴
44,FY,197,199,杏仁
45,FY,385,387,杏仁
46,FY,234,236,薤白
47,FY,370,372,薤白
48,FY,203,205,大力
49,FY,443,445,大力
50,FY,291,293,广皮
51,FY,147,149,代赭
52,FY,247,249,代赭
53,FY,403,405,代赭
54,FY,140,142,牛膝
55,FY,216,218,牛膝
56,FY,438,440,牛膝
57,ZH,15,17,气血
58,ZH,24,26,气血
59,ZH,191,193,气血
60,MX,312,314,脉细
61,ZZ,86,88,嗳气
62,ZZ,339,341,嗳气
63,ZZ,100,102,倦怠
64,ZZ,99,101,神倦
65,FY,284,285,米
66,FY,430,431,米
67,FY,458,459,梅
68,FY,392,393,油
