,entity_class,start_pos,end_pos,content
0,FY,320,325,75%酒精
1,ZH,118,122,湿热下注
2,ZH,1005,1009,湿热下注
3,ZH,1100,1104,湿热下注
4,ZZ,135,139,带下量多
5,ZZ,1022,1026,带下量多
6,ZZ,1117,1121,带下量多
7,ZZ,504,508,皮肤瘙痒
8,ZZ,750,754,皮肤瘙痒
9,ZZ,886,890,皮肤瘙痒
10,ZZ,118,122,湿热下注
11,ZZ,1005,1009,湿热下注
12,ZZ,1100,1104,湿热下注
13,FY,476,479,巴豆油
14,FY,722,725,巴豆油
15,FY,858,861,巴豆油
16,ZH,118,121,湿热下
17,ZH,1005,1008,湿热下
18,ZH,1100,1103,湿热下
19,FY,323,325,酒精
20,FY,469,471,大鼠
21,FY,715,717,大鼠
22,FY,851,853,大鼠
23,FY,476,478,巴豆
24,FY,722,724,巴豆
25,FY,858,860,巴豆
26,FY,503,505,鼠皮
27,FY,749,751,鼠皮
28,FY,885,887,鼠皮
29,FY,532,534,葡萄
30,FY,539,541,葡萄
31,FY,778,780,葡萄
32,FY,785,787,葡萄
33,FY,914,916,葡萄
34,FY,921,923,葡萄
35,ZF,106,108,清热
36,ZF,993,995,清热
37,ZF,1088,1090,清热
38,ZZ,473,475,肿胀
39,ZZ,485,487,肿胀
40,ZZ,719,721,肿胀
41,ZZ,731,733,肿胀
42,ZZ,855,857,肿胀
43,ZZ,867,869,肿胀
44,ZZ,1060,1062,肿胀
45,ZZ,128,130,阴痒
46,ZZ,1015,1017,阴痒
47,ZZ,1110,1112,阴痒
48,ZZ,506,508,瘙痒
49,ZZ,752,754,瘙痒
50,ZZ,888,890,瘙痒
51,ZZ,1054,1056,瘙痒
52,ZZ,1149,1151,瘙痒
53,FY,323,324,酒
54,FY,478,479,油
55,FY,724,725,油
56,FY,860,861,油
