,entity_class,start_pos,end_pos,content
0,FJ,173,178,芍药甘草汤
1,FJ,145,150,附子理中汤
2,ZH,35,39,脾肾两虚
3,ZZ,15,19,大汗淋漓
4,FY,278,281,炙甘草
5,FY,251,254,焦白术
6,FY,244,247,炙黄芪
7,FY,169,172,香连丸
8,FY,293,296,云茯苓
9,FY,237,240,潞党参
10,FY,147,150,理中汤
11,FY,271,274,炒白芍
12,FY,257,260,广木香
13,FY,182,185,补骨脂
14,FY,300,303,补骨脂
15,FJ,175,178,甘草汤
16,FJ,169,172,香连丸
17,FJ,147,150,理中汤
18,FJ,141,144,四神丸
19,ZH,35,38,脾肾两
20,FY,238,240,党参
21,FY,145,147,附子
22,FY,264,266,川连
23,FY,173,175,芍药
24,FY,182,184,补骨
25,FY,300,302,补骨
26,FY,175,177,甘草
27,FY,279,281,甘草
28,FY,252,254,白术
29,FY,245,247,黄芪
30,FY,272,274,白芍
31,FY,183,185,骨脂
32,FY,301,303,骨脂
33,FY,294,296,茯苓
34,FY,180,182,木香
35,FY,258,260,木香
36,FY,228,230,附片
37,FY,287,289,山药
38,ZZ,27,29,便溏
39,ZZ,22,24,神疲
40,ZZ,10,12,腹痛
41,ZZ,49,51,腹痛
42,ZZ,20,22,肢冷
43,ZZ,59,61,腹泻
44,FY,387,388,梅
45,FY,263,264,姜
