,entity_class,start_pos,end_pos,content
0,ZZ,67,72,大便不成形
1,ZH,25,29,气滞血瘀
2,ZH,369,373,气滞血瘀
3,ZF,277,281,行气活血
4,SX,437,441,舌质暗红
5,ZZ,488,492,胃脘疼痛
6,FY,171,174,天花粉
7,FY,326,329,天花粉
8,FY,195,198,山慈姑
9,FY,312,315,山慈姑
10,FY,199,202,土茯苓
11,FY,319,322,土茯苓
12,ZH,25,28,气滞血
13,ZH,125,128,气滞血
14,ZH,369,372,气滞血
15,ZH,149,152,脾胃阴
16,MX,514,517,脉弦细
17,ZZ,98,101,胃脘痛
18,FY,199,201,土茯
19,FY,319,321,土茯
20,FY,159,161,党参
21,FY,282,284,党参
22,FY,180,182,佛手
23,FY,339,341,佛手
24,FY,288,290,白术
25,FY,165,167,石斛
26,FY,306,308,石斛
27,FY,171,173,天花
28,FY,326,328,天花
29,FY,200,202,茯苓
30,FY,294,296,茯苓
31,FY,320,322,茯苓
32,FY,168,170,麦冬
33,FY,300,302,麦冬
34,FY,186,188,血竭
35,FY,345,347,血竭
36,FY,172,174,花粉
37,FY,327,329,花粉
38,FY,183,185,陈皮
39,FY,333,335,陈皮
40,FY,162,164,山药
41,ZH,25,27,气滞
42,ZH,125,127,气滞
43,ZH,369,371,气滞
44,ZF,188,190,行气
45,ZF,277,279,行气
46,ZF,279,281,活血
47,ZF,190,192,祛瘀
48,MX,514,516,脉弦
49,ZZ,506,508,嗳气
50,ZZ,490,492,疼痛
51,ZZ,54,56,呃逆
52,FY,168,169,麦
53,FY,300,301,麦
54,FY,64,65,油
