,entity_class,start_pos,end_pos,content
0,ZZ,409,415,小腹隐痛喜按
1,ZZ,701,707,小腹隐痛喜按
2,ZZ,735,741,小腹隐痛喜按
3,ZH,386,390,气血亏虚
4,ZH,678,682,气血亏虚
5,ZH,712,716,气血亏虚
6,ZZ,409,413,小腹隐痛
7,ZZ,701,705,小腹隐痛
8,ZZ,735,739,小腹隐痛
9,FY,186,189,巴豆油
10,FY,265,268,巴豆油
11,ZH,386,389,气血亏
12,ZH,678,681,气血亏
13,ZH,712,715,气血亏
14,ZH,1023,1026,气血凝
15,FY,199,201,大鼠
16,FY,216,218,大鼠
17,FY,278,280,大鼠
18,FY,295,297,大鼠
19,FY,377,379,人参
20,FY,669,671,人参
21,FY,186,188,巴豆
22,FY,265,267,巴豆
23,ZH,386,388,气血
24,ZH,678,680,气血
25,ZH,712,714,气血
26,ZH,1023,1025,气血
27,ZF,639,641,止痛
28,ZF,1018,1020,止痛
29,ZF,633,635,活血
30,ZF,1012,1014,活血
31,ZZ,194,196,肿胀
32,ZZ,273,275,肿胀
33,ZZ,413,415,喜按
34,ZZ,705,707,喜按
35,ZZ,739,741,喜按
36,ZZ,1029,1031,腹胀
37,ZZ,488,490,疼痛
38,ZZ,814,816,疼痛
39,ZZ,1035,1037,腹痛
40,FY,169,170,醋
41,FY,248,249,醋
42,FY,188,189,油
43,FY,267,268,油
